id,sweep_init_time,pop_radius_at_sweep_init
00000042d,294.21991,33.35405601
00000042d,535.57428,67.86007017
00000042d,628.913574,81.8561122
00000043d,0,0
00000043d,73.215752,7.776816725
00000044d,0,0
00000045d,0,0
00000045d,368.155182,46.22568838
00000045d,463.073425,61.35934594
00000046d,0,0
00000046d,211.330673,23.68924501
00000047d,0,0
00000048d,0,0
00000049d,0,0
0000004Ad,0,0
0000004Bd,0,0
0000004Bd,517.782288,63.00004739
0000004Bd,691.415161,91.73590775
0000004Bd,727.282532,97.89136389
0000004Cd,0,0
0000004Dd,0,0
0000004Ed,0,0
0000004Fd,0,0
00000050d,0,0
00000051d,0,0
00000052d,0,0
00000053d,0,0
00000054d,0,0
00000055d,0,0
00000056d,0,0
00000056d,309.23114,35.53946579
00000057d,0,0
00000058d,0,0
00000059d,0,0
00000059d,453.715393,56.20132561
0000005Ad,0,0
0000005Bd,0,0
0000005Cd,0,0
0000005Dd,0,0
0000005Ed,0,0
0000005Fd,0,0
00000060d,0,0
00000061d,0,0
00000061d,290.174561,42.09550019
00000062d,0,0
00000063d,0,0
00000064d,0,0
00000064d,373.412384,49.29480369
00000065d,0,0
00000066d,0,0
00000067d,0,0
00000068d,0,0
00000068d,304.485596,35.28328166
00000069d,0,0
0000006Ad,0,0
0000006Ad,603.141357,83.98658868
0000006Ad,744.955139,105.4385655
0000006Bd,0,0
0000006Cd,0,0
0000006Dd,0,0
0000006Ed,0,0
0000006Fd,0,0
0000006Fd,151.898651,16.21493034
00000070d,0,0
00000071d,0,0
00000072d,0,0
00000073d,0,0
00000074d,0,0
00000074d,276.970917,29.58635136
00000075d,0,0
00000075d,633.56134,84.51740741
00000075d,655.323242,87.5912278
00000076d,0,0
00000077d,0,0
00000078d,0,0
00000078d,488.266815,56.55138749
00000079d,0,0
0000007Ad,0,0
0000007Bd,0,0
0000007Bd,436.723175,51.71806235
0000007Cd,0,0
0000007Dd,0,0
0000007Ed,0,0
0000007Fd,0,0
0000007Fd,489.64447,60.29442105
00000080d,0,0
00000081d,0,0
00000081d,176.838394,18.22952334
00000081d,534.8125,69.39302528
00000082d,0,0
00000082d,313.842621,39.37218746
00000083d,0,0
00000083d,250.094879,29.75264347
00000084d,0,0
00000085d,0,0
00000086d,0,0
00000087d,0,0
00000088d,0,0
00000089d,0,0
00000089d,393.976288,48.61860976
0000008Ad,0,0
0000008Ad,450.432648,48.81462699
0000008Ad,601.201172,70.01408606
0000008Ad,896.836975,130.8433373
0000008Bd,0,0
0000008Cd,0,0
0000008Dd,0,0
0000008Ed,0,0
0000008Fd,0,0
0000008Fd,103.280296,9.218933757
00000090d,0,0
00000090d,207.728745,20.2087007
00000090d,248.830246,25.25024162
00000091d,0,0
00000092d,0,0
00000092d,347.113922,36.57672008
00000093d,0,0
00000094d,0,0
00000094d,175.581299,16.6029022
00000095d,0,0
00000096d,0,0
00000097d,0,0
00000097d,76.274071,10.77882686
00000098d,0,0
00000098d,142.595718,19.43794832
00000099d,0,0
0000009Ad,0,0
0000009Bd,0,0
0000009Bd,66.608887,5.556622982
0000009Bd,263.378906,44.44224166
0000009Cd,0,0
0000009Dd,0,0
0000009Dd,448.284454,51.08642439
0000009Dd,705.454529,91.45441799
0000009Ed,0,0
0000009Fd,0,0
000000A0d,0,0
000000A0d,269.303131,35.85157347
000000A1d,0,0
000000A1d,569.146973,84.87069232
000000A2d,0,0
000000A3d,0,0
000000A4d,0,0
000000A4d,259.76825,29.80074802
000000A5d,0,0
000000A6d,0,0
000000A7d,0,0
000000A7d,199.301712,23.35772131
000000A8d,0,0
000000A8d,498.374207,73.13603303
000000A8d,716.705872,105.4129016
000000A9d,0,0
000000AAd,0,0
000000ABd,0,0
000000ACd,0,0
000000ADd,0,0
000000ADd,413.818512,52.88656701
000000ADd,575.838318,75.45600661
000000AEd,0,0
000000AEd,310.444427,39.30340796
000000AFd,0,0
000000B0d,0,0
000000B1d,0,0
000000B1d,416.071442,50.84284203
000000B2d,0,0
000000B3d,0,0
000000B4d,0,0
000000B5d,0,0
000000B6d,0,0
000000B7d,0,0
000000B8d,0,0
000000B9d,0,0
000000BAd,0,0
000000BAd,169.150116,16.55490296
000000BBd,0,0
000000BCd,0,0
000000BDd,0,0
000000BEd,0,0
000000BFd,0,0
000000C0d,0,0
000000C0d,368.040741,46.24634175
000000C1d,0,0
000000C2d,0,0
000000C3d,0,0
000000C4d,0,0
000000C5d,0,0
000000C6d,0,0
000000C7d,0,0
000000C8d,0,0
000000C9d,0,0
000000C9d,527.143127,60.45785659
000000CAd,0,0
000000CBd,0,0
000000CBd,431.602753,60.95336735
000000CBd,721.140381,106.0646407
000000CCd,0,0
000000CDd,0,0
000000CDd,51.014076,4.982787485
000000CEd,0,0
000000CFd,0,0
000000D0d,0,0
000000D1d,0,0
000000D2d,0,0
000000D2d,95.638512,11.53488329
000000D2d,166.874771,22.44737289
000000D3d,0,0
000000D4d,0,0
000000D4d,260.99353,23.49360216
000000D4d,539.19104,68.47876491
000000D5d,0,0
000000D6d,0,0
000000D7d,0,0
000000D8d,0,0
000000D9d,0,0
000000DAd,0,0
000000DAd,337.166382,37.08232339
000000DBd,0,0
000000DCd,0,0
000000DDd,0,0
000000DEd,0,0
000000DEd,417.91571,49.53314651
000000DFd,0,0
000000E0d,0,0
000000E1d,0,0
000000E2d,0,0
000000E3d,0,0
000000E3d,365.897552,43.89815544
000000E4d,0,0
000000E5d,0,0
000000E6d,0,0
000000E7d,0,0
000000E7d,353.692413,41.89843699
000000E8d,0,0
000000E9d,0,0
000000EAd,0,0
000000EBd,0,0
000000EBd,263.069122,27.92025987
000000ECd,0,0
000000ECd,397.702545,48.31979941
000000EDd,0,0
000000EDd,561.969788,77.21362683
000000EDd,691.522095,97.73190244
000000EEd,0,0
000000EFd,0,0
000000F0d,0,0
000000F1d,0,0
000000F2d,0,0
000000F3d,0,0
000000F3d,422.015961,58.4746509
000000F4d,0,0
000000F4d,341.44696,42.24646177
000000F5d,0,0
000000F6d,0,0
000000F7d,0,0
000000F7d,110.267296,15.48183918
000000F8d,0,0
000000F8d,452.687897,65.42166866
000000F8d,618.292847,88.80924704
000000F9d,0,0
000000FAd,0,0
000000FAd,250.588654,31.17370819
000000FBd,0,0
000000FCd,0,0
000000FCd,137.271912,12.86550197
000000FCd,246.766617,30.59135606
000000FDd,0,0
000000FEd,0,0
000000FFd,0,0
00000100d,0,0
00000100d,447.669128,56.22114522
00000101d,0,0
00000101d,140.263901,16.5452864
00000102d,0,0
00000102d,697.093567,81.29226007
00000103d,0,0
00000103d,247.201767,27.62225185
00000104d,0,0
00000105d,0,0
00000106d,0,0
00000107d,0,0
00000107d,560.461304,70.36554753
00000108d,0,0
00000109d,0,0
00000109d,413.295471,49.47205994
0000010Ad,0,0
0000010Bd,0,0
0000010Bd,147.961441,16.73656774
0000010Bd,349.828735,44.00317077
0000010Cd,0,0
0000010Cd,259.236511,26.46885074
0000010Cd,543.417664,71.60763895
0000010Dd,0,0
0000010Dd,597.569824,79.78646134
0000010Ed,0,0
0000010Fd,0,0
00000110d,0,0
00000110d,206.741959,23.94983121
00000111d,0,0
00000112d,0,0
00000112d,480.968231,69.46867052
00000113d,0,0
00000114d,0,0
00000115d,0,0
00000116d,0,0
00000116d,401.322876,49.78953096
00000117d,0,0
00000118d,0,0
00000118d,501.636658,61.13847392
00000119d,0,0
00000119d,380.487457,44.53525458
0000011Ad,0,0
0000011Ad,558.756042,66.81300655
0000011Bd,0,0
0000011Cd,0,0
0000011Dd,0,0
0000011Ed,0,0
0000011Ed,372.821411,46.45237043
0000011Fd,0,0
0000011Fd,17.626753,2.45924538
00000120d,0,0
00000121d,0,0
00000121d,649.249023,80.9725079
00000122d,0,0
00000123d,0,0
00000123d,114.774475,12.60304063
00000124d,0,0
00000125d,0,0
00000125d,569.737915,68.96741716
00000126d,0,0
00000127d,0,0
00000128d,0,0
00000129d,0,0
0000012Ad,0,0
0000012Bd,0,0
0000012Bd,194.529114,24.26671155
0000012Cd,0,0
0000012Dd,0,0
0000012Dd,322.251251,37.26214867
0000012Dd,546.498596,70.62067188
0000012Ed,0,0
0000012Fd,0,0
00000130d,0,0
00000130d,423.235657,50.14626707
00000131d,0,0
00000132d,0,0
00000132d,425.249146,46.65407808
00000133d,0,0
00000133d,118.615753,10.34176589
00000134d,0,0
00000135d,0,0
00000135d,331.712891,45.57380835
00000136d,0,0
00000137d,0,0
00000137d,104.041382,14.22831992
00000138d,0,0
00000139d,0,0
0000013Ad,0,0
0000013Ad,291.274445,32.57187208
0000013Ad,532.30658,66.34927073
0000013Bd,0,0
0000013Cd,0,0
0000013Dd,0,0
0000013Dd,446.618378,55.19550634
0000013Ed,0,0
0000013Ed,539.407349,69.55796338
0000013Fd,0,0
00000140d,0,0
00000140d,524.286377,60.30761776
00000140d,718.331299,90.20154655
00000141d,0,0
00000142d,0,0
00000143d,0,0
00000143d,292.069061,35.28328166
00000144d,0,0
00000145d,0,0
00000146d,0,0
00000147d,0,0
00000148d,0,0
00000148d,414.253967,53.81434144
00000149d,0,0
0000014Ad,0,0
0000014Ad,299.362457,35.67356059
0000014Ad,482.420898,63.18419575
0000014Bd,0,0
0000014Cd,0,0
0000014Dd,0,0
0000014Dd,202.72287,24.09558533
0000014Ed,0,0
0000014Fd,0,0
0000014Fd,377.456024,43.09315347
0000014Fd,575.369263,69.05735815
00000150d,0,0
00000151d,0,0
00000152d,0,0
00000153d,0,0
00000153d,295.662292,30.78325082
00000153d,569.512146,71.44074968
00000153d,994.583496,137.3578607
00000153d,1248.738525,178.0015901
00000154d,0,0
00000155d,0,0
00000156d,0,0
00000157d,0,0
00000158d,0,0
00000159d,0,0
00000159d,460.525757,66.47388841
0000015Ad,0,0
0000015Bd,0,0
0000015Bd,305.564514,34.14628989
0000015Cd,0,0
0000015Dd,0,0
0000015Ed,0,0
0000015Fd,0,0
00000160d,0,0
00000161d,0,0
00000162d,0,0
00000163d,0,0
00000164d,0,0
00000164d,303.541016,38.97811035
00000165d,0,0
00000165d,568.641479,68.2552818
00000166d,0,0
00000166d,428.566772,50.85849128
00000166d,734.325012,97.17172667
00000167d,0,0
00000168d,0,0
00000169d,0,0
00000169d,475.828125,53.74627631
0000016Ad,0,0
0000016Ad,364.538147,40.86773755
0000016Bd,0,0
0000016Cd,0,0
0000016Dd,0,0
0000016Ed,0,0
0000016Ed,670.840637,86.03289942
0000016Fd,0,0
00000170d,0,0
00000171d,0,0
00000172d,0,0
00000172d,196.637619,23.90992588
00000173d,0,0
00000173d,565.673706,74.5307039
00000174d,0,0
00000175d,0,0
00000176d,0,0
00000177d,0,0
00000178d,0,0
00000179d,0,0
0000017Ad,0,0
0000017Bd,0,0
0000017Bd,505.976196,66.82967913
0000017Cd,0,0
0000017Cd,234.65863,21.76338923
0000017Dd,0,0
0000017Ed,0,0
0000017Ed,214.553558,23.29631636
0000017Fd,0,0
00000180d,0,0
00000181d,0,0
00000181d,344.897888,44.5030798
00000181d,353.897217,45.95288658
00000182d,0,0
00000182d,269.513184,29.4731688
00000182d,345.776001,37.49633005
00000183d,0,0
00000184d,0,0
00000185d,0,0
00000185d,169.350998,16.74607446
00000186d,0,0
00000187d,0,0
00000187d,329.75824,42.4681506
00000188d,0,0
00000189d,0,0
00000189d,712.711365,89.05978747
0000018Ad,0,0
0000018Ad,451.914185,61.49148834
0000018Bd,0,0
0000018Bd,78.555664,8.253382073
0000018Cd,0,0
0000018Dd,0,0
0000018Ed,0,0
0000018Fd,0,0
0000018Fd,318.917175,40.47642504
00000190d,0,0
00000191d,0,0
00000191d,222.535065,30.54970681
00000191d,571.970459,87.58214223
00000192d,0,0
00000193d,0,0
00000193d,406.99765,49.12338799
00000194d,0,0
00000195d,0,0
00000196d,0,0
00000197d,0,0
00000198d,0,0
00000199d,0,0
00000199d,322.092651,38.73234428
0000019Ad,0,0
0000019Ad,377.065186,48.64806269
0000019Bd,0,0
0000019Bd,598.799744,74.31471271
0000019Cd,0,0
0000019Dd,0,0
0000019Dd,516.210815,61.05772176
0000019Ed,0,0
0000019Fd,0,0
0000019Fd,280.689972,34.80185508
000001A0d,0,0
000001A1d,0,0
000001A1d,244.744278,31.39754318
000001A2d,0,0
000001A3d,0,0
000001A3d,343.273865,38.56763019
000001A4d,0,0
000001A5d,0,0
000001A6d,0,0
000001A7d,0,0
000001A7d,330.593018,29.50555098
000001A8d,0,0
000001A8d,318.407837,31.19922486
000001A9d,0,0
000001AAd,0,0
000001ABd,0,0
000001ACd,0,0
000001ADd,0,0
000001AEd,0,0
000001AFd,0,0
000001B0d,0,0
000001B0d,370.379456,45.31113291
000001B1d,0,0
000001B1d,307.765472,39.0066822
000001B2d,0,0
000001B3d,0,0
000001B3d,310.482056,43.02292398
000001B4d,0,0
000001B5d,0,0
000001B6d,0,0
000001B7d,0,0
000001B7d,506.636658,57.76816465
000001B8d,0,0
000001B9d,0,0
000001BAd,0,0
000001BBd,0,0
000001BCd,0,0
000001BCd,568.70105,70.00953955
000001BDd,0,0
000001BEd,0,0
000001BEd,394.445404,53.03982253
000001BEd,522.714722,88.29521919
000001BFd,0,0
000001BFd,489.174774,52.91364435
000001C0d,0,0
000001C0d,203.754059,17.31611714
000001C1d,0,0
000001C2d,0,0
000001C3d,0,0
000001C4d,0,0
000001C5d,0,0
000001C5d,690.368103,95.0052374
000001C6d,0,0
000001C7d,0,0
000001C8d,0,0
000001C9d,0,0
000001CAd,0,0
000001CBd,0,0
000001CCd,0,0
000001CCd,153.439468,19.89918336
000001CDd,0,0
000001CEd,0,0
000001CFd,0,0
000001CFd,388.611572,51.47437705
000001CFd,683.505371,102.225797
000001D0d,0,0
000001D1d,0,0
000001D1d,90.085129,11.47955979
000001D2d,0,0
000001D3d,0,0
000001D3d,357.495422,39.04746285
000001D4d,0,0
000001D4d,573.977783,79.67867142
000001D5d,0,0
000001D5d,347.74707,46.68817945
000001D6d,0,0
000001D6d,422.70874,52.36031942
000001D6d,632.428162,85.37364801
000001D7d,0,0
000001D8d,0,0
000001D9d,0,0
000001D9d,246.884872,29.52711937
000001D9d,433.627625,57.45322898
000001DAd,0,0
000001DAd,75.699432,8.156394192
000001DBd,0,0
000001DCd,0,0
000001DCd,513.561951,57.20058846
000001DCd,754.808533,93.55345333
000001DCd,854.010742,109.4193299
000001DDd,0,0
000001DEd,0,0
000001DFd,0,0
000001E0d,0,0
000001E1d,0,0
000001E1d,391.937958,51.871702
000001E2d,0,0
000001E3d,0,0
000001E4d,0,0
000001E5d,0,0
000001E6d,0,0
000001E7d,0,0
000001E7d,279.948608,29.18011216
000001E8d,0,0
000001E9d,0,0
000001EAd,0,0
000001EAd,263.713501,28.6517224
000001EBd,0,0
000001EBd,55.648457,4.145929794
000001ECd,0,0
000001EDd,0,0
000001EEd,0,0
000001EFd,0,0
000001EFd,87.922821,8.311031543
000001F0d,0,0
000001F0d,305.876007,34.88407509
000001F1d,0,0
000001F2d,0,0
000001F2d,612.134033,79.75653431
000001F3d,0,0
000001F3d,366.728088,41.30160626
000001F4d,0,0
000001F5d,0,0
000001F5d,110.657471,10.73443891
000001F6d,0,0
000001F6d,395.107727,43.01182464
000001F7d,0,0
000001F7d,383.507507,48.93511289
000001F7d,601.699585,81.0235959
000001F8d,0,0
000001F9d,0,0
000001FAd,0,0
000001FBd,0,0
000001FCd,0,0
000001FCd,495.093506,60.52363315
000001FCd,636.79834,80.81117265
000001FDd,0,0
000001FEd,0,0
000001FEd,568.148804,70.84343283
000001FFd,0,0
00000200d,0,0
00000201d,0,0
00000202d,0,0
00000203d,0,0
00000204d,0,0
00000205d,0,0
00000205d,139.013748,15.48183918
00000206d,0,0
00000207d,0,0
00000207d,230.524872,28.11906395
00000208d,0,0
00000209d,0,0
0000020Ad,0,0
0000020Bd,0,0
0000020Cd,0,0
0000020Dd,0,0
0000020Ed,0,0
0000020Ed,316.785309,37.7459276
0000020Fd,0,0
00000210d,0,0
00000210d,297.473114,39.57378728
00000211d,0,0
00000212d,0,0
00000212d,503.926453,66.45952137
00000212d,710.445251,97.02912709
00000213d,0,0
00000213d,664.365601,72.56364198
00000213d,803.915161,91.13015379
00000214d,0,0
00000215d,0,0
00000216d,0,0
00000217d,0,0
00000218d,0,0
00000218d,151.896072,11.45179781
00000219d,0,0
0000021Ad,0,0
0000021Ad,649.536377,86.58977635
0000021Ad,795.132935,109.0098375
0000021Bd,0,0
0000021Cd,0,0
0000021Dd,0,0
0000021Ed,0,0
0000021Fd,0,0
0000021Fd,260.559937,36.13457006
00000220d,0,0
00000220d,323.065979,37.09519697
00000220d,566.96405,72.01101552
00000221d,0,0
00000221d,377.100616,46.68477044
00000222d,0,0
00000223d,0,0
00000223d,160.458511,17.53531722
00000224d,0,0
00000225d,0,0
00000226d,0,0
00000227d,0,0
00000227d,329.413971,36.4372136
00000227d,652.383362,84.08317835
00000228d,0,0
00000229d,0,0
0000022Ad,0,0
0000022Bd,0,0
0000022Bd,348.899017,36.01987085
0000022Bd,691.27478,87.35833974
0000022Cd,0,0
0000022Cd,118.404129,14.05953197
0000022Cd,306.383331,53.66626361
0000022Cd,512.26593,112.7151387
0000022Dd,0,0
0000022Dd,204.174194,22.3336426
0000022Ed,0,0
0000022Ed,398.261383,42.10306113
0000022Fd,0,0
0000022Fd,531.418396,66.89870701
00000230d,0,0
00000231d,0,0
00000231d,77.893852,4.333622421
00000232d,0,0
00000233d,0,0
00000234d,0,0
00000234d,337.71701,36.09490773
00000235d,0,0
00000235d,594.262756,74.89497189
00000236d,0,0
00000237d,0,0
00000238d,0,0
00000239d,0,0
0000023Ad,0,0
0000023Bd,0,0
0000023Bd,364.062408,46.93636887
0000023Cd,0,0
0000023Dd,0,0
0000023Ed,0,0
0000023Fd,0,0
0000023Fd,178.398972,23.85661494
00000240d,0,0
00000241d,0,0
00000242d,0,0
00000243d,0,0
00000243d,546.537903,69.04813883
00000244d,0,0
00000244d,414.632996,55.40272766
00000245d,0,0
00000246d,0,0
00000246d,344.337555,33.70058863
00000247d,0,0
00000248d,0,0
00000249d,0,0
0000024Ad,0,0
0000024Bd,0,0
0000024Cd,0,0
0000024Dd,0,0
0000024Dd,607.597656,83.10265514
0000024Dd,898.74646,132.1480873
0000024Ed,0,0
0000024Fd,0,0
00000250d,0,0
00000251d,0,0
00000252d,0,0
00000253d,0,0
00000254d,0,0
00000255d,0,0
00000256d,0,0
00000257d,0,0
00000258d,0,0
00000259d,0,0
00000259d,338.380798,40.85605271
0000025Ad,0,0
0000025Bd,0,0
0000025Cd,0,0
0000025Dd,0,0
0000025Ed,0,0
0000025Fd,0,0
00000260d,0,0
00000261d,0,0
00000261d,459.05835,54.13868702
00000262d,0,0
00000263d,0,0
00000264d,0,0
00000265d,0,0
00000265d,318.521545,41.7538411
00000266d,0,0
00000267d,0,0
00000268d,0,0
00000269d,0,0
00000269d,170.796616,18.10688219
0000026Ad,0,0
0000026Bd,0,0
0000026Bd,665.254639,94.15882996
0000026Cd,0,0
0000026Dd,0,0
0000026Ed,0,0
0000026Ed,302.059204,36.12135412
0000026Fd,0,0
00000270d,0,0
00000270d,359.214752,39.13296389
00000271d,0,0
00000271d,522.66571,70.41755042
00000271d,753.016113,115.7991389
00000272d,0,0
00000273d,0,0
00000273d,597.264648,76.17395168
00000273d,789.463135,104.0956538
00000274d,0,0
00000275d,0,0
00000275d,381.06723,44.66372193
00000276d,0,0
00000277d,0,0
00000277d,330.190582,39.18986094
00000278d,0,0
00000279d,0,0
0000027Ad,0,0
0000027Bd,0,0
0000027Bd,457.202332,56.21831427
0000027Cd,0,0
0000027Dd,0,0
0000027Ed,0,0
0000027Ed,128.125839,18.22952334
0000027Ed,275.42926,40.99605102
0000027Fd,0,0
00000280d,0,0
00000281d,0,0
00000282d,0,0
00000283d,0,0
00000283d,411.130157,47.55954217
00000284d,0,0
00000285d,0,0
00000286d,0,0
00000286d,607.659912,69.43200434
00000286d,893.174194,132.8292087
00000286d,923.030334,144.7165528
00000286d,1002.250793,176.9550746
00000287d,0,0
00000287d,487.530334,63.93789071
00000288d,0,0
00000289d,0,0
0000028Ad,0,0
0000028Bd,0,0
0000028Bd,509.571259,68.10354874
0000028Bd,711.87915,98.02621509
0000028Bd,821.584839,115.4136639
0000028Cd,0,0
0000028Dd,0,0
0000028Dd,346.620209,46.85831404
0000028Dd,638.791382,91.30637562
0000028Dd,840.679688,123.5433488
0000028Ed,0,0
0000028Fd,0,0
0000028Fd,835.461426,108.0227852
00000290d,0,0
00000291d,0,0
00000292d,0,0
00000293d,0,0
00000293d,652.475952,80.4143354
00000293d,694.861877,87.14674735
00000294d,0,0
00000295d,0,0
00000296d,0,0
00000296d,195.956741,20.0902199
00000297d,0,0
00000298d,0,0
00000299d,0,0
0000029Ad,0,0
0000029Bd,0,0
0000029Cd,0,0
0000029Dd,0,0
0000029Dd,201.960815,20.27160731
0000029Dd,413.246796,51.61024247
0000029Ed,0,0
0000029Fd,0,0
000002A0d,0,0
000002A1d,0,0
000002A2d,0,0
000002A2d,632.96051,81.29813329
000002A3d,0,0
000002A4d,0,0
000002A5d,0,0
000002A6d,0,0
000002A7d,0,0
000002A8d,0,0
000002A9d,0,0
000002A9d,55.419399,5.41151638
000002AAd,0,0
000002ABd,0,0
000002ACd,0,0
000002ADd,0,0
000002AEd,0,0
000002AFd,0,0
000002B0d,0,0
000002B1d,0,0
000002B1d,289.472229,35.4273324
000002B2d,0,0
000002B2d,211.688583,27.62225185
000002B2d,469.746063,64.66803913
000002B3d,0,0
000002B4d,0,0
000002B5d,0,0
000002B6d,0,0
000002B6d,328.420654,40.22398726
000002B7d,0,0
000002B8d,0,0
000002B8d,322.960693,38.1944264
000002B9d,0,0
000002B9d,181.291138,16.76507171
000002B9d,597.489258,77.02789286
000002BAd,0,0
000002BAd,198.562424,25.42611608
000002BBd,0,0
000002BCd,0,0
000002BDd,0,0
000002BEd,0,0
000002BEd,193.046783,20.3734163
000002BFd,0,0
000002C0d,0,0
000002C0d,249.90097,27.65680127
000002C1d,0,0
000002C2d,0,0
000002C2d,346.522888,38.3233847
000002C3d,0,0
000002C3d,374.453552,49.27542807
000002C4d,0,0
000002C4d,291.802917,38.51807861
000002C5d,0,0
000002C6d,0,0
000002C7d,0,0
000002C8d,0,0
000002C9d,0,0
000002CAd,0,0
000002CBd,0,0
000002CCd,0,0
000002CCd,420.638702,48.7950607
000002CDd,0,0
000002CEd,0,0
000002CFd,0,0
000002CFd,158.954422,18.23825186
000002CFd,399.109833,51.288526
000002D0d,0,0
000002D1d,0,0
000002D1d,453.199524,52.60897699
000002D2d,0,0
000002D2d,276.14566,26.34227689
000002D3d,0,0
000002D4d,0,0
000002D4d,414.63504,51.69343763
000002D5d,0,0
000002D5d,191.035202,20.89787463
000002D6d,0,0
000002D7d,0,0
000002D7d,447.19162,50.61066739
000002D8d,0,0
000002D8d,546.786194,72.1920201
000002D9d,0,0
000002DAd,0,0
000002DBd,0,0
000002DCd,0,0
000002DCd,141.271393,16.87860623
000002DDd,0,0
000002DEd,0,0
000002DFd,0,0
000002DFd,266.252686,34.44330045
000002E0d,0,0
000002E0d,323.737793,35.74487212
000002E1d,0,0
000002E2d,0,0
000002E3d,0,0
000002E4d,0,0
000002E5d,0,0
000002E5d,333.625732,37.67840353
000002E6d,0,0
000002E7d,0,0
000002E8d,0,0
000002E8d,537.081055,65.64752508
000002E9d,0,0
000002E9d,663.418762,86.21400207
000002EAd,0,0
000002EBd,0,0
000002ECd,0,0
000002EDd,0,0
000002EDd,619.887207,89.69904678
000002EEd,0,0
000002EFd,0,0
000002F0d,0,0
000002F1d,0,0
000002F1d,141.475342,16.04720218
000002F2d,0,0
000002F3d,0,0
000002F3d,591.117554,81.37053485
000002F3d,752.387207,105.5592529
000002F4d,0,0
000002F4d,343.220917,42.04253558
000002F5d,0,0
000002F5d,289.571106,31.14817062
000002F5d,337.117523,39.37218746
000002F6d,0,0
000002F7d,0,0
000002F7d,310.136597,31.54924744
000002F8d,0,0
000002F9d,0,0
000002F9d,112.185585,12.50160606
000002F9d,179.442963,19.73857393
000002FAd,0,0
000002FBd,0,0
000002FBd,217.203186,27.68555952
000002FBd,397.919434,53.37782115
000002FCd,0,0
000002FDd,0,0
000002FDd,589.093323,71.52090513
000002FDd,776.13916,102.0980517
000002FEd,0,0
000002FEd,210.503906,26.23936516
000002FFd,0,0
00000300d,0,0
00000300d,410.906097,48.56620488
00000301d,0,0
00000302d,0,0
00000303d,0,0
00000304d,0,0
00000304d,385.803986,43.63998223
00000305d,0,0
00000306d,0,0
00000306d,190.343872,21.03451311
00000307d,0,0
00000308d,0,0
00000309d,0,0
00000309d,93.150627,8.61198023
0000030Ad,0,0
0000030Ad,455.838043,53.27336056
0000030Bd,0,0
0000030Cd,0,0
0000030Dd,0,0
0000030Ed,0,0
0000030Fd,0,0
00000310d,0,0
00000311d,0,0
00000312d,0,0
00000313d,0,0
00000314d,0,0
00000315d,0,0
00000316d,0,0
00000317d,0,0
00000318d,0,0
00000318d,110.275482,7.938851143
00000318d,644.661987,80.97447342
00000319d,0,0
0000031Ad,0,0
0000031Bd,0,0
0000031Cd,0,0
0000031Dd,0,0
0000031Dd,343.969269,36.90593452
0000031Ed,0,0
0000031Fd,0,0
0000031Fd,244.210266,28.51251391
0000031Fd,330.59491,42.40814612
00000320d,0,0
00000321d,0,0
00000322d,0,0
00000323d,0,0
00000324d,0,0
00000325d,0,0
00000326d,0,0
00000326d,310.77182,38.67477415
00000326d,371.522186,46.24290016
00000326d,642.241089,93.48197481
00000327d,0,0
00000328d,0,0
00000328d,162.838196,16.27371578
00000329d,0,0
0000032Ad,0,0
0000032Bd,0,0
0000032Bd,225.842377,29.95522607
0000032Cd,0,0
