,index,birth_rate_end_mean
186,000000B9d,3.632169121
187,000000BAd,2.922311902
188,000000BBd,2.676104506
189,000000BCd,3.362984401
190,000000BDd,2.845322267
191,000000BEd,2.803108449
192,000000BFd,2.718873035
193,000000C0d,3.812361748
194,000000C1d,3.219516686
195,000000C2d,2.644050585
196,000000C3d,3.23153808
197,000000C4d,2.921830861
198,000000C5d,2.142225693
199,000000C6d,2.181367972
200,000000C7d,3.130475811
201,000000C8d,2.437486351
202,000000C9d,2.88393352
203,000000CAd,2.786250693
204,000000CBd,3.130420009
205,000000CCd,3.445959074
206,000000CDd,3.477419104
207,000000CEd,2.948914178
208,000000CFd,2.227706197
209,000000D0d,3.010653071
210,000000D1d,3.140986661
211,000000D2d,2.629739372
212,000000D3d,2.707055906
213,000000D4d,3.708751297
214,000000D5d,3.006538136
215,000000D6d,3.16698468
216,000000D7d,3.014933925
217,000000D8d,3.127091045
218,000000D9d,3.340578965
219,000000DAd,3.18478405
220,000000DBd,2.605378974
221,000000DCd,2.864647907
222,000000DDd,3.054553287
223,000000DEd,2.571559645
224,000000DFd,2.55834905
225,000000E0d,2.974926441
226,000000E1d,3.838066182
227,000000E2d,2.431655495
228,000000E3d,2.885290827
229,000000E4d,3.532393043
230,000000E5d,2.780470506
231,000000E6d,3.603530334
232,000000E7d,2.609543017
233,000000E8d,2.890424847
234,000000E9d,4.4500541
235,000000EAd,2.535640519
236,000000EBd,3.926545442
237,000000ECd,2.862462594
238,000000EDd,3.684627177
239,000000EEd,2.937596064
240,000000EFd,3.050078584
241,000000F0d,3.478530384
242,000000F1d,2.368637989
243,000000F2d,2.826013903
244,000000F3d,2.762489984
245,000000F4d,3.185027506
246,000000F5d,3.671015036
247,000000F6d,2.387149074
248,000000F7d,3.273768846
249,000000F8d,3.040724318
250,000000F9d,3.365724599
251,000000FAd,2.956659155
252,000000FBd,3.09395518
253,000000FCd,2.556319322
254,000000FDd,3.405150895
255,000000FEd,2.802922534
256,000000FFd,3.045586534
257,00000100d,2.439070661
258,00000101d,2.760522881
259,00000102d,3.162742883
260,00000103d,2.848778219
261,00000104d,3.308433955
262,00000105d,3.165771473
263,00000106d,2.557777992
264,00000107d,3.707742728
265,00000108d,2.608269161
266,00000109d,2.865445374
267,0000010Ad,2.976646106
268,0000010Bd,2.90848349
269,0000010Cd,3.445851237
270,0000010Dd,3.862567043
271,0000010Ed,3.058965489
272,0000010Fd,2.107888976
273,00000110d,2.752654038
274,00000111d,3.053985377
275,00000112d,4.059215199
276,00000113d,2.900014605
277,00000114d,2.479976003
278,00000115d,2.553684677
279,00000116d,2.849054779
280,00000117d,3.171137161
281,00000118d,3.116297984
282,00000119d,4.615856883
283,0000011Ad,3.369816542
284,0000011Bd,3.268494793
285,0000011Cd,2.992496706
286,0000011Dd,3.041324618
287,0000011Ed,2.950651568
288,0000011Fd,3.040090675
289,00000120d,3.11611065
290,00000121d,2.840625732
291,00000122d,3.208437532
292,00000123d,2.432923792
293,00000124d,3.060322596
294,00000125d,3.305029354
295,00000126d,2.770268732
296,00000127d,2.404369572
297,00000128d,2.683486615
298,00000129d,3.447201149
299,0000012Ad,2.72351164
300,0000012Bd,3.157975713
301,0000012Cd,4.347485042
302,0000012Dd,3.431475356
303,0000012Ed,3.341322216
304,0000012Fd,3.029465972
305,00000130d,2.887576501
306,00000131d,4.156409607
307,00000132d,3.402014773
