,index,birth_rate_end_mean
200,000000C7d,1.927933563
201,000000C8d,2.269420918
202,000000C9d,1.7510307
203,000000CAd,2.14431955
204,000000CBd,1.745983386
205,000000CCd,2.133667915
206,000000CDd,2.191921083
207,000000CEd,1.952572977
208,000000CFd,1.988303223
209,000000D0d,2.010765655
210,000000D1d,2.098535561
211,000000D2d,1.655974934
212,000000D3d,1.94649111
213,000000D4d,2.103510345
214,000000D5d,1.943140998
215,000000D6d,2.349751117
216,000000D7d,2.546637794
217,000000D8d,1.796893781
218,000000D9d,1.976642582
219,000000DAd,2.233888049
220,000000DBd,1.988309977
221,000000DCd,1.864863523
222,000000DDd,1.938653061
223,000000DEd,2.0770223
224,000000DFd,2.229416378
225,000000E0d,1.837092238
226,000000E1d,1.844516933
227,000000E2d,2.025960529
228,000000E3d,1.893946682
229,000000E4d,1.777526795
230,000000E5d,2.068330058
231,000000E6d,1.868267482
232,000000E7d,1.783450414
233,000000E8d,1.93704
234,000000E9d,1.790135108
235,000000EAd,1.891035914
236,000000EBd,1.707728214
237,000000ECd,1.871226481
238,000000EDd,1.969080179
239,000000EEd,2.022901691
240,000000EFd,1.914704526
241,000000F0d,2.154757089
242,000000F1d,1.882495477
243,000000F2d,2.119890236
244,000000F3d,2.322081123
245,000000F4d,2.023394893
246,000000F5d,1.789465725
247,000000F6d,1.976195345
248,000000F7d,1.946963244
249,000000F8d,2.265409123
250,000000F9d,2.35350356
251,000000FAd,1.735591749
252,000000FBd,2.013876645
253,000000FCd,1.84075829
254,000000FDd,1.851284875
255,000000FEd,1.969349894
256,000000FFd,2.570749932
257,00000100d,1.878232679
258,00000101d,2.341439088
259,00000102d,1.727581495
260,00000103d,1.877436782
261,00000104d,2.153720387
262,00000105d,1.920854901
263,00000106d,2.236363005
264,00000107d,1.837999677
265,00000108d,1.99582266
266,00000109d,1.878075817
267,0000010Ad,2.443747743
268,0000010Bd,1.757576956
269,0000010Cd,1.904129058
270,0000010Dd,2.295303955
271,0000010Ed,1.870897893
272,0000010Fd,1.75060247
273,00000110d,2.004006805
274,00000111d,1.883510453
275,00000112d,1.683657158
276,00000113d,2.389225926
277,00000114d,1.731396891
278,00000115d,2.020274912
279,00000116d,1.696909972
280,00000117d,1.827017388
281,00000118d,2.117551693
282,00000119d,1.876172898
283,0000011Ad,2.539038233
284,0000011Bd,1.876162427
285,0000011Cd,1.920601394
286,0000011Dd,1.813152701
287,0000011Ed,2.144219518
288,0000011Fd,2.134461626
289,00000120d,1.952639827
290,00000121d,2.160162237
291,00000122d,1.709733336
292,00000123d,1.993911804
293,00000124d,2.270434356
294,00000125d,1.870700555
295,00000126d,1.952466921
296,00000127d,1.895499342
297,00000128d,1.983214704
298,00000129d,2.170820997
299,0000012Ad,2.281842327
300,0000012Bd,1.937887951
301,0000012Cd,2.510066508
302,0000012Dd,1.793918538
303,0000012Ed,1.841301703
304,0000012Fd,2.050418914
305,00000130d,2.108118433
306,00000131d,1.81851108
307,00000132d,1.948768154
308,00000133d,2.169316238
309,00000134d,1.872324253
310,00000135d,2.256194707
311,00000136d,2.117349151
312,00000137d,1.997800035
313,00000138d,1.981323917
314,00000139d,1.647057965
315,0000013Ad,1.882785638
316,0000013Bd,1.799566599
317,0000013Cd,1.882319403
318,0000013Dd,1.875484937
319,0000013Ed,2.180725191
320,0000013Fd,1.901822858
321,00000140d,2.215642748
322,00000141d,1.975857467
323,00000142d,2.2216894
324,00000143d,2.198154471
325,00000144d,1.735718921
326,00000145d,1.824707647
327,00000146d,2.030035077
328,00000147d,2.647697852
329,00000148d,1.9537688
330,00000149d,1.753941355
331,0000014Ad,1.815127888
332,0000014Bd,2.089823122
333,0000014Cd,1.793275113
334,0000014Dd,1.801429064
335,0000014Ed,2.133447823
336,0000014Fd,1.777906737
337,00000150d,2.180698208
338,00000151d,2.415288606
339,00000152d,1.847575924
340,00000153d,1.940713165
341,00000154d,1.867310325
342,00000155d,1.616235591
343,00000156d,1.790647332
344,00000157d,2.331070113
345,00000158d,1.85414984
346,00000159d,2.290961569
347,0000015Ad,2.306765904
348,0000015Bd,2.300697691
349,0000015Cd,1.96410069
350,0000015Dd,1.824242259
351,0000015Ed,2.354017495
352,0000015Fd,2.079652293
353,00000160d,2.346888429
354,00000161d,2.148193791
355,00000162d,2.021295527
356,00000163d,1.964573939
357,00000164d,2.243155095
358,00000165d,2.878700004
359,00000166d,2.1581042
360,00000167d,1.80174414
