,index,birth_rate_end_mean
401,00000190d,1.645326987
402,00000191d,1.478712558
403,00000192d,1.470854888
404,00000193d,1.572391736
405,00000194d,1.594335234
406,00000195d,1.955118651
407,00000196d,1.7048599
408,00000197d,1.566744405
409,00000198d,1.576834171
410,00000199d,1.541707403
411,0000019Ad,1.637813776
412,0000019Bd,1.406358
413,0000019Cd,2.003511865
414,0000019Dd,1.54704495
415,0000019Ed,1.516397457
416,0000019Fd,1.48075348
417,000001A0d,1.521094978
418,000001A1d,1.656325457
419,000001A2d,1.610278929
420,000001A3d,1.532712195
421,000001A4d,1.984384164
422,000001A5d,1.479466867
423,000001A6d,1.701798191
424,000001A7d,1.719920427
425,000001A8d,1.616768559
426,000001A9d,1.631054848
427,000001AAd,1.469242547
428,000001ABd,1.411451133
429,000001ACd,1.589437943
430,000001ADd,1.672881051
431,000001AEd,1.411718055
432,000001AFd,1.471883502
433,000001B0d,1.580009985
434,000001B1d,1.899400418
435,000001B2d,1.489279762
436,000001B3d,1.747166445
437,000001B4d,1.539367378
438,000001B5d,1.517247003
439,000001B6d,1.654807906
440,000001B7d,1.702585014
441,000001B8d,1.666330941
442,000001B9d,1.675999836
443,000001BAd,1.635388147
444,000001BBd,1.986307936
445,000001BCd,1.822952266
446,000001BDd,1.686638889
447,000001BEd,1.576116628
448,000001BFd,1.479069357
449,000001C0d,1.48961339
450,000001C1d,1.558429071
451,000001C2d,1.4998647
452,000001C3d,1.505548147
453,000001C4d,1.548802002
454,000001C5d,1.70095637
455,000001C6d,1.664408495
456,000001C7d,1.681805057
457,000001C8d,1.881742415
458,000001C9d,1.715920092
459,000001CAd,1.558160912
460,000001CBd,1.594267762
461,000001CCd,1.863838354
462,000001CDd,1.876127615
463,000001CEd,1.573851801
464,000001CFd,1.832363608
465,000001D0d,1.527677282
466,000001D1d,1.610397674
467,000001D2d,1.685505133
468,000001D3d,1.579204146
469,000001D4d,1.541131657
470,000001D5d,1.647260456
471,000001D6d,1.438018156
472,000001D7d,1.695052537
473,000001D8d,1.693654417
474,000001D9d,1.628950846
475,000001DAd,1.59742262
476,000001DBd,1.417662342
477,000001DCd,1.513934425
478,000001DDd,1.509785483
479,000001DEd,1.576963794
480,000001DFd,1.549964225
481,000001E0d,1.602429549
482,000001E1d,1.679267339
483,000001E2d,1.574032247
484,000001E3d,1.493940841
485,000001E4d,1.611534808
486,000001E5d,1.755358806
487,000001E6d,1.422852537
488,000001E7d,1.586550531
489,000001E8d,1.381880894
490,000001E9d,1.488353711
491,000001EAd,1.60881397
492,000001EBd,1.508490518
493,000001ECd,1.548468355
494,000001EDd,1.666270913
495,000001EEd,1.536891714
496,000001EFd,1.42242701
497,000001F0d,1.67995309
498,000001F1d,1.587508335
499,000001F2d,1.538262081
500,000001F3d,1.626073863
501,000001F4d,1.808270179
502,000001F5d,1.493187766
503,000001F6d,1.760780321
504,000001F7d,1.722005314
505,000001F8d,1.618534003
506,000001F9d,1.609776383
507,000001FAd,1.668622707
508,000001FBd,1.793894084
509,000001FCd,1.46384768
510,000001FDd,1.896260037
511,000001FEd,1.59911231
512,000001FFd,1.638312236
513,00000200d,1.735035533
514,00000201d,1.500419908
515,00000202d,1.604377725
516,00000203d,1.545615037
517,00000204d,1.506837041
518,00000205d,1.589644517
519,00000206d,1.625436
520,00000207d,1.690481351
521,00000208d,1.773966123
522,00000209d,1.614826151
523,0000020Ad,1.874979395
524,0000020Bd,1.604149453
525,0000020Cd,1.749010498
526,0000020Dd,1.457785796
527,0000020Ed,1.807129562
528,0000020Fd,1.555241497
529,00000210d,1.60011506
530,00000211d,1.456811388
531,00000212d,1.454337468
532,00000213d,1.706104092
533,00000214d,1.585021955
534,00000215d,1.47209937
535,00000216d,2.016333702
536,00000217d,1.623121491
537,00000218d,1.543970841
538,00000219d,1.394081514
539,0000021Ad,1.467971011
540,0000021Bd,1.709906582
541,0000021Cd,1.542763
542,0000021Dd,2.024441534
543,0000021Ed,1.563184078
544,0000021Fd,1.61277312
545,00000220d,1.656118287
546,00000221d,1.622902534
547,00000222d,1.633071746
548,00000223d,1.632879729
549,00000224d,1.389466244
550,00000225d,1.626480027
551,00000226d,1.713924015
552,00000227d,1.793470013
553,00000228d,1.811869974
554,00000229d,1.757251553
555,0000022Ad,1.777637868
556,0000022Bd,1.625054545
557,0000022Cd,1.380798
558,0000022Dd,1.519702657
559,0000022Ed,1.495218946
560,0000022Fd,1.599532038
561,00000230d,1.797685255
562,00000231d,1.532555661
563,00000232d,1.489921748
564,00000233d,1.326067194
565,00000234d,1.628488155
566,00000235d,1.678332826
567,00000236d,1.477483971
568,00000237d,1.958180144
569,00000238d,1.359339404
570,00000239d,1.45791464
571,0000023Ad,1.715874
572,0000023Bd,1.557738025
573,0000023Cd,1.591189721
574,0000023Dd,1.928476525
575,0000023Ed,1.579478699
576,0000023Fd,1.400971017
577,00000240d,1.538404436
578,00000241d,1.515565556
579,00000242d,1.661501778
580,00000243d,1.861640532
581,00000244d,1.598058636
582,00000245d,1.607064063
583,00000246d,1.428614452
584,00000247d,1.859008002
585,00000248d,1.449245606
586,00000249d,1.429267356
587,0000024Ad,1.585487364
588,0000024Bd,1.599274141
589,0000024Cd,1.614865797
590,0000024Dd,1.853306282
591,0000024Ed,1.585476329
592,0000024Fd,1.59355394
593,00000250d,1.531038832
594,00000251d,1.723328592
595,00000252d,1.741725707
596,00000253d,1.609998417
597,00000254d,1.69096905
598,00000255d,1.954335951
599,00000256d,1.824288795
600,00000257d,1.572894889
601,00000258d,1.685137719
602,00000259d,1.938313689
603,0000025Ad,1.507702151
604,0000025Bd,1.644493011
605,0000025Cd,1.394287994
606,0000025Dd,1.417909472
607,0000025Ed,1.501374238
608,0000025Fd,1.653441683
609,00000260d,1.823884811
610,00000261d,1.360314239
611,00000262d,1.595979633
612,00000263d,1.780355457
613,00000264d,1.539672688
614,00000265d,1.500618126
615,00000266d,1.869835011
616,00000267d,1.5573508
617,00000268d,1.496440888
618,00000269d,2.117691334
619,0000026Ad,1.676938029
620,0000026Bd,1.606195409
621,0000026Cd,1.514032459
622,0000026Dd,1.54517497
623,0000026Ed,1.535241013
624,0000026Fd,1.506440291
625,00000270d,1.616366
626,00000271d,1.570697422
627,00000272d,1.512421857
628,00000273d,1.763425
629,00000274d,1.588399524
630,00000275d,1.555987922
631,00000276d,1.646654705
632,00000277d,1.440570119
633,00000278d,1.569602122
634,00000279d,1.55416095
635,0000027Ad,1.513933
636,0000027Bd,1.502334144
637,0000027Cd,1.668795521
638,0000027Dd,1.489569254
639,0000027Ed,1.74662617
640,0000027Fd,1.759697768
641,00000280d,1.610820584
642,00000281d,1.756083926
643,00000282d,1.498660644
644,00000283d,1.785592346
645,00000284d,1.690629498
646,00000285d,1.742871443
647,00000286d,1.639641538
648,00000287d,1.764119654
649,00000288d,1.537274924
650,00000289d,1.832133673
651,0000028Ad,1.649733072
652,0000028Bd,1.59540627
653,0000028Cd,2.060712447
654,0000028Dd,1.614759137
655,0000028Ed,1.517587704
656,0000028Fd,1.538072
657,00000290d,1.497474646
658,00000291d,1.440756513
659,00000292d,1.62745763
660,00000293d,1.456436039
661,00000294d,1.777817322
662,00000295d,1.695369666
663,00000296d,1.488118289
664,00000297d,2.010195774
665,00000298d,1.472085874
666,00000299d,1.671501493
667,0000029Ad,1.642358453
668,0000029Bd,1.588468338
669,0000029Cd,1.730079707
670,0000029Dd,1.667518221
671,0000029Ed,2.075230551
672,0000029Fd,2.108422272
673,000002A0d,1.84541266
674,000002A1d,1.716367675
675,000002A2d,1.491385977
676,000002A3d,1.7551754
677,000002A4d,1.572745441
678,000002A5d,1.410180268
679,000002A6d,1.718935605
680,000002A7d,1.609361839
681,000002A8d,1.593960866
682,000002A9d,1.458329371
683,000002AAd,1.498433245
684,000002ABd,1.651420801
685,000002ACd,1.530435491
686,000002ADd,1.678244044
687,000002AEd,1.472630257
688,000002AFd,1.886398977
689,000002B0d,1.37230888
690,000002B1d,1.531171852
691,000002B2d,1.584240974
692,000002B3d,1.706777326
693,000002B4d,1.453786463
694,000002B5d,1.615084365
695,000002B6d,1.484400916
696,000002B7d,1.57476819
697,000002B8d,1.734444841
698,000002B9d,1.464133389
699,000002BAd,1.820949816
700,000002BBd,1.650317273
701,000002BCd,1.583605093
702,000002BDd,1.612959843
703,000002BEd,1.566343215
704,000002BFd,1.536470043
705,000002C0d,1.451137608
706,000002C1d,1.57149352
707,000002C2d,1.558529
708,000002C3d,1.607529098
709,000002C4d,1.653587401
710,000002C5d,1.672246475
711,000002C6d,1.416335461
712,000002C7d,1.691640502
713,000002C8d,1.568827216
714,000002C9d,1.640059656
715,000002CAd,1.683844264
716,000002CBd,1.523843721
717,000002CCd,1.465280077
718,000002CDd,1.621574025
719,000002CEd,1.970999299
720,000002CFd,1.658026549
721,000002D0d,1.703872166
722,000002D1d,1.553518255
723,000002D2d,1.720261347
724,000002D3d,1.930882
725,000002D4d,1.54589824
726,000002D5d,1.642108359
727,000002D6d,2.37568
728,000002D7d,1.400737754
729,000002D8d,1.648637507
730,000002D9d,1.88280972
731,000002DAd,1.489477621
732,000002DBd,1.804957064
733,000002DCd,1.592532172
734,000002DDd,1.46911
735,000002DEd,1.550589643
736,000002DFd,1.815607067
737,000002E0d,1.809317535
738,000002E1d,1.571394895
739,000002E2d,1.884604655
740,000002E3d,1.631974123
741,000002E4d,1.812648117
742,000002E5d,1.610549494
743,000002E6d,1.522258708
744,000002E7d,1.513076459
745,000002E8d,1.55831106
746,000002E9d,1.67643424
747,000002EAd,1.456027926
748,000002EBd,1.541272245
749,000002ECd,1.547905956
750,000002EDd,1.582260275
751,000002EEd,1.528051133
752,000002EFd,1.464775396
753,000002F0d,1.682360491
754,000002F1d,1.439874126
755,000002F2d,1.79171281
756,000002F3d,1.774669454
757,000002F4d,1.596425131
758,000002F5d,1.739281186
759,000002F6d,1.488489398
760,000002F7d,1.680214643
761,000002F8d,1.519411443
762,000002F9d,1.629822731
763,000002FAd,1.610307816
764,000002FBd,1.688438666
765,000002FCd,1.777853787
766,000002FDd,1.802114886
767,000002FEd,1.792133148
768,000002FFd,1.486594098
769,00000300d,1.663519765
770,00000301d,1.978985527
771,00000302d,1.883752152
772,00000303d,1.704092195
773,00000304d,1.613810788
774,00000305d,1.892426307
775,00000306d,1.48659402
776,00000307d,1.702819352
777,00000308d,1.543847066
778,00000309d,1.804093039
779,0000030Ad,1.510953169
780,0000030Bd,1.609993833
781,0000030Cd,1.629209771
782,0000030Dd,1.518940676
783,0000030Ed,1.680301799
784,0000030Fd,1.672894822
785,00000310d,1.399913339
786,00000311d,1.613920805
787,00000312d,1.500500985
788,00000313d,1.67313129
789,00000314d,1.712652053
790,00000315d,1.503675433
791,00000316d,1.455782981
792,00000317d,1.533480762
793,00000318d,1.69357925
794,00000319d,1.442868904
795,0000031Ad,1.663425889
796,0000031Bd,1.539589417
797,0000031Cd,1.553418604
798,0000031Dd,1.577795691
799,0000031Ed,1.744525996
800,0000031Fd,1.588652165
801,00000320d,1.749256686
802,00000321d,1.602684355
803,00000322d,1.626667057
804,00000323d,1.481172651
805,00000324d,1.623326515
806,00000325d,1.524270561
807,00000326d,1.720089476
808,00000327d,1.708843
809,00000328d,1.56642932
810,00000329d,1.71739018
811,0000032Ad,2.10673
812,0000032Bd,1.454471731
813,0000032Cd,1.814187
814,0000032Dd,1.643879309
815,0000032Ed,1.882183245
816,0000032Fd,1.591424152
817,00000330d,1.600107798
818,00000331d,1.654731687
819,00000332d,1.868907364
820,00000333d,1.635178343
821,00000334d,1.782166088
822,00000335d,1.420838062
823,00000336d,1.768667231
824,00000337d,1.861063406
825,00000338d,1.655524755
826,00000339d,1.550676736
827,0000033Ad,1.374030273
828,0000033Bd,1.781798662
829,0000033Cd,1.546823302
830,0000033Dd,1.670572324
831,0000033Ed,1.505095198
832,0000033Fd,1.948673315
833,00000340d,1.485294651
834,00000341d,1.664147903
835,00000342d,1.740907611
836,00000343d,1.562668062
837,00000344d,1.476805699
838,00000345d,1.599355201
839,00000346d,1.575116653
840,00000347d,1.724824478
841,00000348d,1.617873018
842,00000349d,1.440539397
843,0000034Ad,1.809654499
844,0000034Bd,2.22105317
845,0000034Cd,1.527286139
846,0000034Dd,1.488729895
847,0000034Ed,1.704354449
848,0000034Fd,1.549751018
849,00000350d,1.612298831
850,00000351d,1.561908459
851,00000352d,1.659703593
852,00000353d,1.394199521
853,00000354d,1.764896644
854,00000355d,1.79106047
855,00000356d,1.576382102
856,00000357d,1.673170211
857,00000358d,1.842790024
858,00000359d,1.544485469
859,0000035Ad,1.696359422
860,0000035Bd,1.509301863
861,0000035Cd,1.819519937
862,0000035Dd,1.626483308
863,0000035Ed,1.773667626
864,0000035Fd,1.734094988
865,00000360d,1.774444524
866,00000361d,1.756744183
867,00000362d,1.640142479
868,00000363d,1.534642
869,00000364d,1.57276129
870,00000365d,1.589805945
871,00000366d,1.462451278
872,00000367d,1.773079308
873,00000368d,2.099430657
874,00000369d,1.745648326
875,0000036Ad,1.629644507
876,0000036Bd,1.662367266
877,0000036Cd,1.302712759
878,0000036Dd,1.741303842
879,0000036Ed,1.535847906
880,0000036Fd,1.563493596
881,00000370d,1.671903413
882,00000371d,1.708226048
883,00000372d,1.646916895
884,00000373d,1.625521881
885,00000374d,1.822957998
886,00000375d,1.533915024
887,00000376d,1.641260389
888,00000377d,1.567766615
889,00000378d,1.71572473
890,00000379d,1.474763022
891,0000037Ad,1.945738209
892,0000037Bd,1.416652744
893,0000037Cd,1.403047844
894,0000037Dd,1.759081052
895,0000037Ed,1.654539464
896,0000037Fd,1.548865117
897,00000380d,1.476063377
898,00000381d,1.591959654
899,00000382d,1.845453469
900,00000383d,1.516140818
901,00000384d,1.718872477
902,00000385d,1.611462143
903,00000386d,1.718047199
904,00000387d,1.579948465
905,00000388d,1.586263
906,00000389d,1.444391271
907,0000038Ad,1.775714864
908,0000038Bd,1.615012783
909,0000038Cd,1.632110745
910,0000038Dd,1.611347381
911,0000038Ed,1.434438051
912,0000038Fd,1.582200662
913,00000390d,1.653819879
914,00000391d,2.06812711
915,00000392d,1.563794063
916,00000393d,1.463246912
917,00000394d,1.460582604
918,00000395d,1.585846714
919,00000396d,1.597997299
920,00000397d,1.527394587
921,00000398d,1.645062283
922,00000399d,1.406184973
923,0000039Ad,1.599748146
924,0000039Bd,1.560915972
925,0000039Cd,1.510907472
926,0000039Dd,1.618395392
927,0000039Ed,1.402632007
928,0000039Fd,1.555654412
929,000003A0d,1.573619467
930,000003A1d,1.63323738
931,000003A2d,1.623438687
932,000003A3d,1.688675649
933,000003A4d,1.553430901
934,000003A5d,1.673396252
935,000003A6d,1.911713357
936,000003A7d,1.568648792
937,000003A8d,1.740350884
938,000003A9d,1.637023102
939,000003AAd,1.898609141
940,000003ABd,1.638434768
941,000003ACd,1.758740913
942,000003ADd,1.628675
943,000003AEd,1.725437669
944,000003AFd,1.796940809
945,000003B0d,1.660717245
946,000003B1d,1.626413071
947,000003B2d,1.647216977
948,000003B3d,1.64131508
949,000003B4d,1.846162975
950,000003B5d,1.776299345
951,000003B6d,1.568015021
952,000003B7d,1.570369192
953,000003B8d,1.606545841
954,000003B9d,1.427723315
955,000003BAd,1.538287388
956,000003BBd,1.439830724
957,000003BCd,1.768717271
958,000003BDd,1.878334279
959,000003BEd,1.626944629
960,000003BFd,1.483204
961,000003C0d,1.339234253
962,000003C1d,1.669508108
963,000003C2d,1.760839349
964,000003C3d,1.568001232
965,000003C4d,1.587741628
966,000003C5d,1.501255571
967,000003C6d,1.64680594
968,000003C7d,1.515997883
969,000003C8d,1.872142881
970,000003C9d,1.652260438
971,000003CAd,1.81685378
972,000003CBd,1.704348217
973,000003CCd,1.50679908
974,000003CDd,1.731691846
975,000003CEd,1.723746866
976,000003CFd,1.811699
977,000003D0d,1.667170945
978,000003D1d,1.511879304
979,000003D2d,1.463104706
980,000003D3d,1.576066371
981,000003D4d,1.812430039
982,000003D5d,1.750464038
983,000003D6d,1.466667359
984,000003D7d,1.451979685
985,000003D8d,1.537258309
986,000003D9d,1.775676125
987,000003DAd,1.774891483
988,000003DBd,1.636836214
989,000003DCd,1.601475293
990,000003DDd,1.756776435
991,000003DEd,1.452321108
992,000003DFd,1.530976841
993,000003E0d,1.558732617
994,000003E1d,1.832157
995,000003E2d,1.725996467
996,000003E3d,1.479557374
997,000003E4d,1.565984207
998,000003E5d,1.523599298
999,000003E6d,1.616145586
1000,000003E7d,1.29763053
