,index,birth_rate_end_mean
234,000000E9d,1.409204
235,000000EAd,1.501506801
236,000000EBd,1.304256538
237,000000ECd,1.257418978
238,000000EDd,1.316251107
239,000000EEd,1.226471
240,000000EFd,1.321575
241,000000F0d,1.339709761
242,000000F1d,1.327264106
243,000000F2d,1.248133666
244,000000F3d,1.280962424
245,000000F4d,1.390437537
246,000000F5d,1.356316967
247,000000F6d,1.251652265
248,000000F7d,1.336143472
249,000000F8d,1.350447153
250,000000F9d,1.238547
251,000000FAd,1.28173903
252,000000FBd,1.283266584
253,000000FCd,1.179442089
254,000000FDd,1.270573669
255,000000FEd,1.324869
256,000000FFd,1.259953258
257,00000100d,1.483173
258,00000101d,1.602389
259,00000102d,1.291792397
260,00000103d,1.266541
261,00000104d,1.248247168
262,00000105d,1.259995788
263,00000106d,1.180436574
264,00000107d,1.238149015
265,00000108d,1.147724888
266,00000109d,1.241830234
267,0000010Ad,1.457773307
268,0000010Bd,1.363959298
269,0000010Cd,1.1978256
270,0000010Dd,1.304847752
271,0000010Ed,1.283326364
272,0000010Fd,1.358894433
273,00000110d,1.137937041
274,00000111d,1.246848289
275,00000112d,1.123265593
276,00000113d,1.221025475
277,00000114d,1.21324763
278,00000115d,1.36617819
279,00000116d,1.220873687
280,00000117d,1.286248777
281,00000118d,1.259722424
282,00000119d,1.277557448
283,0000011Ad,1.195930199
284,0000011Bd,1.245276322
285,0000011Cd,1.14973794
286,0000011Dd,1.468522695
287,0000011Ed,1.2516
288,0000011Fd,1.398642
289,00000120d,1.305533332
290,00000121d,1.260655177
291,00000122d,1.328284973
292,00000123d,1.245723592
293,00000124d,1.347020533
294,00000125d,1.300756836
295,00000126d,1.21132598
296,00000127d,1.268557105
297,00000128d,1.276419418
298,00000129d,1.32656
299,0000012Ad,1.246108858
300,0000012Bd,1.216436711
301,0000012Cd,1.248592443
302,0000012Dd,1.347243713
303,0000012Ed,1.266362407
304,0000012Fd,1.192148543
305,00000130d,1.168577303
306,00000131d,1.219095468
307,00000132d,1.202185372
308,00000133d,1.377572888
309,00000134d,1.428673
310,00000135d,1.223014
311,00000136d,1.199736123
312,00000137d,1.42778
313,00000138d,1.248965533
314,00000139d,1.252077319
315,0000013Ad,1.294320475
316,0000013Bd,1.264114004
317,0000013Cd,1.218460848
318,0000013Dd,1.573744
319,0000013Ed,1.254464799
320,0000013Fd,1.298624287
321,00000140d,1.468387
322,00000141d,1.224168802
323,00000142d,1.234434193
324,00000143d,1.188613357
325,00000144d,1.290590048
326,00000145d,1.182105858
327,00000146d,1.153631758
328,00000147d,1.198917964
329,00000148d,1.093457763
330,00000149d,1.361464401
331,0000014Ad,1.31034991
332,0000014Bd,1.369392
333,0000014Cd,1.253310481
334,0000014Dd,1.245299511
335,0000014Ed,1.320054486
336,0000014Fd,1.277247
337,00000150d,1.16475839
338,00000151d,1.244573774
339,00000152d,1.155881514
340,00000153d,1.314701769
341,00000154d,1.612549835
342,00000155d,1.234655694
343,00000156d,1.245973
344,00000157d,1.268314
345,00000158d,1.25731845
346,00000159d,1.335960144
347,0000015Ad,1.370273224
348,0000015Bd,1.217001
349,0000015Cd,1.228276
350,0000015Dd,1.363021
351,0000015Ed,1.329407119
352,0000015Fd,1.376583498
353,00000160d,1.110771566
354,00000161d,1.2059398
355,00000162d,1.341502828
356,00000163d,1.189839099
357,00000164d,1.431317165
358,00000165d,1.177008585
359,00000166d,1.439481
360,00000167d,1.173806
361,00000168d,1.142599063
362,00000169d,1.30395167
363,0000016Ad,1.174137557
364,0000016Bd,1.352120773
365,0000016Cd,1.261177138
366,0000016Dd,1.210399484
367,0000016Ed,1.550657
368,0000016Fd,1.156384446
369,00000170d,1.305347851
370,00000171d,1.221331089
371,00000172d,1.287045
372,00000173d,1.257347162
373,00000174d,1.252622679
374,00000175d,1.262142541
375,00000176d,1.212464665
376,00000177d,1.214195966
377,00000178d,1.269910868
378,00000179d,1.253884752
379,0000017Ad,1.374841826
380,0000017Bd,1.238742764
381,0000017Cd,1.235051748
382,0000017Dd,1.198324225
383,0000017Ed,1.33337
384,0000017Fd,1.258746728
385,00000180d,1.429964
386,00000181d,1.298632
387,00000182d,1.603091
388,00000183d,1.264070787
389,00000184d,1.31551881
390,00000185d,1.383289447
391,00000186d,1.320541265
392,00000187d,1.250616533
393,00000188d,1.479734
394,00000189d,1.296982227
395,0000018Ad,1.276110695
396,0000018Bd,1.311520829
397,0000018Cd,1.241902907
398,0000018Dd,1.230768484
399,0000018Ed,1.412585821
400,0000018Fd,1.326759179
401,00000190d,1.316825491
