,index,birth_rate_end_mean
822,0000019Aaa,1.48924683
823,0000019Ba,1.460728749
824,0000019Baa,1.435034603
825,0000019Ca,1.246470367
826,0000019Caa,1.261240085
827,0000019Da,1.419214998
828,0000019Daa,1.266178745
829,0000019Ea,1.439333628
830,0000019Eaa,1.428044161
831,0000019Fa,1.40860126
832,0000019Faa,1.223759105
833,000001A0a,1.260864451
834,000001A0aa,1.282877191
835,000001A1a,1.389138454
836,000001A1aa,1.474549883
837,000001A2a,1.347583407
838,000001A2aa,1.348639231
839,000001A3a,1.35294825
840,000001A3aa,1.298687085
841,000001A4a,1.343735736
842,000001A4aa,1.465422499
843,000001A5a,1.354724041
844,000001A5aa,1.132636942
845,000001A6a,1.424708
846,000001A6aa,1.343466299
847,000001A7a,1.284546888
848,000001A7aa,1.365042296
849,000001A8a,1.350178708
850,000001A8aa,1.224827816
851,000001A9a,1.545825409
852,000001A9aa,1.34728398
853,000001AAa,1.303607019
854,000001AAaa,1.52903296
855,000001ABa,1.302519541
856,000001ABaa,1.465777503
857,000001ACa,1.299500229
858,000001ACaa,1.254985394
859,000001ADa,1.269313778
860,000001ADaa,1.30823478
861,000001AEa,1.2258175
862,000001AEaa,1.455678217
863,000001AFa,1.297208022
864,000001AFaa,1.371715563
865,000001B0a,1.324656697
866,000001B0aa,1.3353611
867,000001B1a,1.322157827
868,000001B1aa,1.479667148
869,000001B2a,1.368448706
870,000001B2aa,1.291108946
871,000001B3a,1.44794119
872,000001B3aa,1.447302336
873,000001B4a,1.297534566
874,000001B4aa,1.326611774
875,000001B5a,1.282234326
876,000001B5aa,1.257317781
877,000001B6a,1.448772272
878,000001B6aa,1.27906493
879,000001B7a,1.378466375
880,000001B7aa,1.366829657
881,000001B8a,1.401475158
882,000001B8aa,1.313847195
883,000001B9a,1.317765238
884,000001B9aa,1.30099994
885,000001BAa,1.345720277
886,000001BAaa,1.527782296
887,000001BBa,1.257888963
888,000001BBaa,1.375301765
889,000001BCa,1.342825342
890,000001BCaa,1.372564284
891,000001BDa,1.492375117
