,index,mu_driver_birth,s_driver_birth
8914,0000945F,1e-06,0.3
8915,00005A57,1e-04,0.1
8916,00005F18,1e-05,2.0
8917,0000205D,1e-03,2.0
8918,00009594,1e-06,0.2
8919,00005329,1e-04,0.3
8920,00006AA6,1e-05,0.5
8921,00000537,1e-02,1.5
8922,00007F8A,1e-06,2.0
8923,000001EA,1e-02,2.0
8924,00001F22,1e-02,0.1
8925,0000546D,1e-04,0.3
8926,000061B6,1e-05,1.5
8927,0000281A,1e-03,1.0
8928,00002F74,1e-03,0.4
8929,0000226A,1e-03,2.0
8930,00006C3B,1e-05,0.5
8931,0000195D,1e-02,0.2
8932,000016AE,1e-02,0.3
8933,00001370,1e-02,0.4
8934,000089D8,1e-06,0.5
8935,00006E24,1e-05,0.4
8936,0000080C,1e-02,1.0
8937,00002969,1e-03,1.0
8938,000036D1,1e-03,0.2
8939,00003652,1e-03,0.3
8940,00006FB0,1e-05,0.4
8941,0000089D,1e-02,1.0
8942,00007EC4,1e-06,2.0
8943,000049C9,1e-04,1.0
8944,00007141,1e-05,0.4
8945,00006A2D,1e-05,0.5
8946,000086A4,1e-06,1.0
8947,00009771,1e-06,0.2
8948,000090E5,1e-06,0.3
8949,000020BE,1e-03,2.0
8950,00004F6E,1e-04,0.4
8951,0000891D,1e-06,0.5
8952,00009892,1e-06,0.1
8953,00008E6B,1e-06,0.4
8954,00002399,1e-03,1.5
8955,00004E9D,1e-04,0.4
8956,000069E6,1e-05,0.5
8957,00000515,1e-02,1.5
8958,0000432E,1e-04,1.5
8959,0000760A,1e-05,0.2
8960,00008672,1e-06,1.0
8961,00004F13,1e-04,0.4
8962,000061E4,1e-05,1.5
8963,00009628,1e-06,0.2
8964,00007345,1e-05,0.3
8965,00003597,1e-03,0.3
8966,000047F2,1e-04,1.0
8967,00000FA3,1e-02,0.4
8968,0000409B,1e-04,2.0
8969,00001A85,1e-02,0.2
8970,00002605,1e-03,1.5
8971,000033CC,1e-03,0.3
8972,00008BE7,1e-06,0.5
8973,000087BA,1e-06,1.0
8974,00000D09,1e-02,0.5
8975,00006D13,1e-05,0.5
8976,000044B3,1e-04,1.5
8977,00001423,1e-02,0.3
8978,00007E4F,1e-06,2.0
8979,00006638,1e-05,1.0
8980,00008168,1e-06,1.5
8981,00006DD2,1e-05,0.4
8982,0000568B,1e-04,0.2
8983,00004821,1e-04,1.0
8984,00004769,1e-04,1.0
8985,0000440B,1e-04,1.5
8986,000089DE,1e-06,0.5
8987,00002BAD,1e-03,0.5
8988,0000271D,1e-03,1.0
8989,00000CC8,1e-02,0.5
8990,00003D51,1e-03,0.1
8991,00004552,1e-04,1.5
8992,00000BDF,1e-02,0.5
8993,00005ADC,1e-04,0.1
8994,00005042,1e-04,0.4
8995,000055CD,1e-04,0.3
8996,00006D51,1e-05,0.5
8997,00000789,1e-02,1.5
8998,000073D4,1e-05,0.3
8999,00003AC1,1e-03,0.1
9000,00001709,1e-02,0.3
9001,00005286,1e-04,0.3
9002,000079F8,1e-05,0.1
9003,00003558,1e-03,0.3
9004,0000497A,1e-04,1.0
9005,000029CB,1e-03,1.0
9006,00000B87,1e-02,1.0
9007,0000335B,1e-03,0.3
9008,0000015C,1e-02,2.0
9009,00007C8A,1e-05,0.1
9010,00006B28,1e-05,0.5
9011,000049FB,1e-04,1.0
9012,00005909,1e-04,0.2
9013,00009224,1e-06,0.3
9014,0000114C,1e-02,0.4
9015,000016B8,1e-02,0.3
9016,00000506,1e-02,1.5
9017,00007720,1e-05,0.2
9018,0000740E,1e-05,0.3
9019,00006051,1e-05,2.0
9020,00007948,1e-05,0.1
9021,00003C28,1e-03,0.1
9022,00001006,1e-02,0.4
9023,00001EC3,1e-02,0.1
9024,00007A65,1e-05,0.1
9025,000044BC,1e-04,1.5
9026,000025A2,1e-03,1.5
9027,00008150,1e-06,1.5
9028,000088B3,1e-06,1.0
9029,000016B5,1e-02,0.3
9030,00005062,1e-04,0.4
9031,00002C82,1e-03,0.5
9032,000036F9,1e-03,0.2
9033,0000839B,1e-06,1.5
9034,00006F08,1e-05,0.4
9035,00001BDB,1e-02,0.1
9036,0000579A,1e-04,0.2
9037,000013E0,1e-02,0.3
9038,00003432,1e-03,0.3
9039,00007721,1e-05,0.2
9040,0000606B,1e-05,2.0
9041,000041D5,1e-04,2.0
9042,00000940,1e-02,1.0
9043,00009217,1e-06,0.3
9044,000033B1,1e-03,0.3
9045,000005F9,1e-02,1.5
9046,00001DFF,1e-02,0.1
9047,00005C76,1e-04,0.1
9048,0000265F,1e-03,1.5
9049,0000485A,1e-04,1.0
9050,00007CC3,1e-05,0.1
9051,000051AB,1e-04,0.4
9052,0000986B,1e-06,0.1
9053,0000687B,1e-05,1.0
9054,00007AB7,1e-05,0.1
9055,000048E6,1e-04,1.0
9056,000090C8,1e-06,0.3
9057,00002B7E,1e-03,0.5
9058,000038AA,1e-03,0.2
9059,000050BE,1e-04,0.4
9060,00004600,1e-04,1.5
9061,00006D57,1e-05,0.5
9062,00001EEC,1e-02,0.1
9063,00000B0E,1e-02,1.0
9064,00007A3A,1e-05,0.1
9065,000052C3,1e-04,0.3
9066,00003E7F,1e-03,0.1
9067,0000963F,1e-06,0.2
9068,000005E5,1e-02,1.5
9069,0000327F,1e-03,0.4
9070,00007EEF,1e-06,2.0
9071,000020BC,1e-03,2.0
9072,00008901,1e-06,0.5
9073,000033D7,1e-03,0.3
9074,00006DEA,1e-05,0.4
9075,000025C4,1e-03,1.5
9076,00008CB8,1e-06,0.4
9077,0000852A,1e-06,1.0
9078,00000FE6,1e-02,0.4
9079,00000ECB,1e-02,0.5
9080,000007D0,1e-02,1.0
9081,0000131F,1e-02,0.4
9082,0000141A,1e-02,0.3
9083,000017A2,1e-02,0.2
9084,00009630,1e-06,0.2
9085,00006D25,1e-05,0.5
9086,00006A31,1e-05,0.5
9087,00005E2C,1e-05,2.0
9088,00008B1B,1e-06,0.5
9089,00004F4B,1e-04,0.4
9090,000043D2,1e-04,1.5
9091,00006B41,1e-05,0.5
9092,00008219,1e-06,1.5
9093,000032D4,1e-03,0.3
9094,00005219,1e-04,0.3
9095,00009087,1e-06,0.4
9096,00005D5F,1e-04,0.1
9097,0000111D,1e-02,0.4
9098,00006F43,1e-05,0.4
9099,000000CC,1e-02,2.0
9100,00001A1D,1e-02,0.2
9101,00002AE4,1e-03,1.0
9102,000062EA,1e-05,1.5
9103,00009394,1e-06,0.3
9104,00000F33,1e-02,0.5
9105,00005A1A,1e-04,0.1
9106,00003702,1e-03,0.2
9107,00009859,1e-06,0.1
9108,00005245,1e-04,0.3
9109,00006213,1e-05,1.5
9110,00000699,1e-02,1.5
9111,000045FA,1e-04,1.5
9112,00002BDB,1e-03,0.5
9113,000035A3,1e-03,0.3
9114,00000B57,1e-02,1.0
9115,00007544,1e-05,0.2
9116,00000426,1e-02,1.5
9117,00002ED3,1e-03,0.5
9118,000038A1,1e-03,0.2
9119,00008E49,1e-06,0.4
9120,000083C6,1e-06,1.5
9121,0000441C,1e-04,1.5
9122,00003FAF,1e-04,2.0
9123,000091C1,1e-06,0.3
9124,00005A7E,1e-04,0.1
9125,000006A2,1e-02,1.5
9126,000000E8,1e-02,2.0
9127,00005549,1e-04,0.3
9128,00009974,1e-06,0.1
9129,00008671,1e-06,1.0
9130,000022E7,1e-03,2.0
9131,00007C21,1e-05,0.1
9132,000001DC,1e-02,2.0
9133,00004C33,1e-04,0.5
9134,000048C9,1e-04,1.0
9135,000013B9,1e-02,0.3
9136,00002B62,1e-03,0.5
9137,0000739D,1e-05,0.3
9138,000018E6,1e-02,0.2
9139,00003290,1e-03,0.4
9140,000058FB,1e-04,0.2
9141,0000333A,1e-03,0.3
9142,000012BC,1e-02,0.4
9143,0000380F,1e-03,0.2
9144,000090BE,1e-06,0.3
9145,00002611,1e-03,1.5
9146,00007EF6,1e-06,2.0
9147,00003583,1e-03,0.3
9148,00000FFD,1e-02,0.4
9149,00002263,1e-03,2.0
9150,000003D4,1e-02,2.0
9151,0000338A,1e-03,0.3
9152,00000AE8,1e-02,1.0
9153,000083AE,1e-06,1.5
9154,00005C87,1e-04,0.1
9155,00007CF9,1e-05,0.1
9156,0000461B,1e-04,1.5
9157,00005C4D,1e-04,0.1
9158,00007CA8,1e-05,0.1
9159,0000159C,1e-02,0.3
9160,00004662,1e-04,1.0
9161,00008E5D,1e-06,0.4
9162,00003216,1e-03,0.4
9163,000029CF,1e-03,1.0
9164,00000DD6,1e-02,0.5
9165,00001BD2,1e-02,0.1
9166,00009B32,1e-06,0.1
9167,000051C1,1e-04,0.4
9168,00008AA2,1e-06,0.5
9169,00009BF4,1e-06,0.1
9170,00000127,1e-02,2.0
9171,000026EF,1e-03,1.5
9172,00002907,1e-03,1.0
9173,000039E0,1e-03,0.2
9174,000078FB,1e-05,0.2
9175,00009413,1e-06,0.3
9176,000028C9,1e-03,1.0
9177,0000902B,1e-06,0.4
9178,000007FF,1e-02,1.0
9179,00006AE1,1e-05,0.5
9180,0000962E,1e-06,0.2
9181,00004456,1e-04,1.5
9182,0000506F,1e-04,0.4
9183,0000999C,1e-06,0.1
9184,00003203,1e-03,0.4
9185,00004A68,1e-04,0.5
9186,00009ABA,1e-06,0.1
9187,0000572F,1e-04,0.2
9188,00005A85,1e-04,0.1
9189,00004B1A,1e-04,0.5
9190,000093A3,1e-06,0.3
9191,000019A4,1e-02,0.2
9192,00002CA7,1e-03,0.5
9193,00007343,1e-05,0.3
9194,00004321,1e-04,1.5
9195,000065B6,1e-05,1.0
9196,00006226,1e-05,1.5
9197,00006E7A,1e-05,0.4
9198,000070D7,1e-05,0.4
9199,000088DD,1e-06,0.5
9200,00001BDC,1e-02,0.1
9201,00004367,1e-04,1.5
9202,000088BA,1e-06,0.5
9203,000060BE,1e-05,2.0
9204,00000AAF,1e-02,1.0
9205,00006DC5,1e-05,0.4
9206,00009825,1e-06,0.2
9207,00007DEA,1e-06,2.0
9208,00007571,1e-05,0.2
9209,00001D3E,1e-02,0.1
9210,00006AC6,1e-05,0.5
9211,000044CF,1e-04,1.5
9212,00000479,1e-02,1.5
9213,00004293,1e-04,1.5
9214,00001CC8,1e-02,0.1
9215,00004075,1e-04,2.0
9216,00009524,1e-06,0.2
9217,00001212,1e-02,0.4
9218,000080DD,1e-06,2.0
9219,000071AC,1e-05,0.3
9220,00004DBB,1e-04,0.5
9221,000044A3,1e-04,1.5
9222,00007357,1e-05,0.3
9223,0000975F,1e-06,0.2
9224,00006B08,1e-05,0.5
9225,000059B2,1e-04,0.2
9226,00000031,1e-02,2.0
9227,00000809,1e-02,1.0
9228,00001783,1e-02,0.2
9229,00008CC5,1e-06,0.4
9230,00000A20,1e-02,1.0
9231,00009BD4,1e-06,0.1
9232,00004B95,1e-04,0.5
9233,00006F5D,1e-05,0.4
9234,0000635E,1e-05,1.5
9235,00001E7A,1e-02,0.1
9236,00001283,1e-02,0.4
9237,000057BD,1e-04,0.2
9238,00001FAB,1e-03,2.0
9239,0000443F,1e-04,1.5
9240,000074F9,1e-05,0.3
9241,00008C23,1e-06,0.5
9242,00003059,1e-03,0.4
9243,0000154B,1e-02,0.3
9244,00005E89,1e-05,2.0
9245,00003CF2,1e-03,0.1
9246,00007570,1e-05,0.2
9247,0000402C,1e-04,2.0
9248,00005E75,1e-05,2.0
9249,00002345,1e-03,1.5
9250,000035EC,1e-03,0.3
9251,00005FDB,1e-05,2.0
9252,000050F8,1e-04,0.4
9253,000056D8,1e-04,0.2
9254,00004810,1e-04,1.0
9255,0000782F,1e-05,0.2
9256,00002947,1e-03,1.0
9257,00001081,1e-02,0.4
9258,00001B12,1e-02,0.2
9259,000064D9,1e-05,1.5
9260,0000819E,1e-06,1.5
9261,0000395E,1e-03,0.2
9262,000071CE,1e-05,0.3
9263,00001B24,1e-02,0.2
9264,0000749A,1e-05,0.3
9265,00006DCD,1e-05,0.4
9266,00008B63,1e-06,0.5
9267,00001051,1e-02,0.4
9268,000048FC,1e-04,1.0
9269,00003269,1e-03,0.4
9270,00004ED1,1e-04,0.4
9271,00008E31,1e-06,0.4
9272,0000518C,1e-04,0.4
9273,00001407,1e-02,0.3
9274,00005EA8,1e-05,2.0
9275,000067E4,1e-05,1.0
9276,00002AC7,1e-03,1.0
9277,00004431,1e-04,1.5
9278,0000338E,1e-03,0.3
9279,00004BAA,1e-04,0.5
9280,00001778,1e-02,0.2
9281,00009940,1e-06,0.1
9282,000088D3,1e-06,0.5
9283,00002213,1e-03,2.0
9284,00001D5B,1e-02,0.1
9285,000028CD,1e-03,1.0
9286,00001FC8,1e-03,2.0
9287,000006C6,1e-02,1.5
9288,00008C6B,1e-06,0.5
9289,00004AB8,1e-04,0.5
9290,0000038A,1e-02,2.0
9291,00008144,1e-06,1.5
9292,0000133E,1e-02,0.4
9293,00003A94,1e-03,0.2
9294,00003B0A,1e-03,0.1
9295,00001873,1e-02,0.2
9296,00006929,1e-05,1.0
9297,00000A15,1e-02,1.0
9298,00004F40,1e-04,0.4
9299,0000329D,1e-03,0.4
9300,00006CD3,1e-05,0.5
9301,00005E0A,1e-05,2.0
9302,00008B02,1e-06,0.5
9303,00004154,1e-04,2.0
9304,00002271,1e-03,2.0
9305,000062BE,1e-05,1.5
9306,00003E04,1e-03,0.1
9307,00006D6C,1e-05,0.4
9308,000042DC,1e-04,1.5
9309,000001CA,1e-02,2.0
9310,00007FDE,1e-06,2.0
9311,00002415,1e-03,1.5
9312,00008990,1e-06,0.5
9313,00009826,1e-06,0.2
9314,00003A4D,1e-03,0.2
9315,00001CE4,1e-02,0.1
9316,000008A4,1e-02,1.0
9317,00008058,1e-06,2.0
9318,000072E5,1e-05,0.3
9319,000053E4,1e-04,0.3
9320,00007D47,1e-06,2.0
9321,00000927,1e-02,1.0
9322,00006B37,1e-05,0.5
9323,00002AB8,1e-03,1.0
9324,00007910,1e-05,0.2
9325,00008DC6,1e-06,0.4
9326,00000743,1e-02,1.5
9327,00007850,1e-05,0.2
9328,0000545A,1e-04,0.3
9329,00003970,1e-03,0.2
9330,00008213,1e-06,1.5
9331,000078FF,1e-05,0.2
9332,00005A8B,1e-04,0.1
9333,000094A5,1e-06,0.2
9334,000043BE,1e-04,1.5
9335,00007ADB,1e-05,0.1
9336,00007B5E,1e-05,0.1
9337,00008A49,1e-06,0.5
9338,00000298,1e-02,2.0
9339,00005A88,1e-04,0.1
9340,00003EF5,1e-04,2.0
9341,00003F0F,1e-04,2.0
9342,00005D82,1e-04,0.1
9343,000042C0,1e-04,1.5
9344,0000281E,1e-03,1.0
9345,00003648,1e-03,0.3
9346,00007583,1e-05,0.2
9347,00004BBC,1e-04,0.5
9348,0000329F,1e-03,0.4
9349,00008A10,1e-06,0.5
9350,0000730E,1e-05,0.3
9351,00002BFD,1e-03,0.5
9352,0000225C,1e-03,2.0
9353,00006693,1e-05,1.0
9354,00006AAB,1e-05,0.5
9355,00009636,1e-06,0.2
9356,0000476C,1e-04,1.0
9357,0000034E,1e-02,2.0
9358,00000119,1e-02,2.0
9359,000003D9,1e-02,2.0
9360,0000901C,1e-06,0.4
9361,00002565,1e-03,1.5
9362,00005CBD,1e-04,0.1
9363,00006CFC,1e-05,0.5
9364,00004253,1e-04,2.0
9365,0000120C,1e-02,0.4
9366,00002CE2,1e-03,0.5
9367,000092D4,1e-06,0.3
9368,00002642,1e-03,1.5
9369,000021C2,1e-03,2.0
9370,0000387A,1e-03,0.2
9371,00007B9A,1e-05,0.1
9372,0000720B,1e-05,0.3
9373,000051C8,1e-04,0.4
9374,00004AA5,1e-04,0.5
9375,000050B0,1e-04,0.4
9376,00004BFE,1e-04,0.5
9377,00008195,1e-06,1.5
9378,000093E3,1e-06,0.3
9379,00002EEA,1e-03,0.4
9380,00009847,1e-06,0.2
9381,00001301,1e-02,0.4
9382,000071FA,1e-05,0.3
9383,00004543,1e-04,1.5
9384,00006B71,1e-05,0.5
9385,00005C11,1e-04,0.1
9386,00002E56,1e-03,0.5
9387,00000FD2,1e-02,0.4
9388,0000152F,1e-02,0.3
9389,000047D2,1e-04,1.0
9390,0000607B,1e-05,2.0
9391,00007750,1e-05,0.2
9392,0000999D,1e-06,0.1
9393,000024B9,1e-03,1.5
9394,00002F77,1e-03,0.4
9395,00005918,1e-04,0.2
9396,000033B5,1e-03,0.3
9397,00007E60,1e-06,2.0
9398,000017A9,1e-02,0.2
9399,0000746A,1e-05,0.3
9400,00003B5F,1e-03,0.1
9401,00005C58,1e-04,0.1
9402,00009B51,1e-06,0.1
9403,00003343,1e-03,0.3
9404,000086FD,1e-06,1.0
9405,00007318,1e-05,0.3
9406,000018DA,1e-02,0.2
9407,00005CDE,1e-04,0.1
9408,0000113A,1e-02,0.4
9409,0000177D,1e-02,0.2
9410,00007F48,1e-06,2.0
9411,00009C37,1e-06,0.1
9412,0000684E,1e-05,1.0
9413,000006B6,1e-02,1.5
9414,000020B4,1e-03,2.0
9415,0000842B,1e-06,1.5
9416,00003CEC,1e-03,0.1
9417,00008224,1e-06,1.5
9418,00007CE8,1e-05,0.1
9419,00009B4B,1e-06,0.1
9420,000051A6,1e-04,0.4
9421,00006169,1e-05,2.0
9422,000077B1,1e-05,0.2
9423,00008959,1e-06,0.5
9424,000046D4,1e-04,1.0
9425,00001416,1e-02,0.3
9426,000035B5,1e-03,0.3
9427,00006956,1e-05,1.0
9428,000047AE,1e-04,1.0
9429,000036C7,1e-03,0.2
9430,00004A61,1e-04,0.5
9431,000088A5,1e-06,1.0
9432,0000330B,1e-03,0.3
9433,00006219,1e-05,1.5
9434,00009AE9,1e-06,0.1
9435,0000288F,1e-03,1.0
9436,00005936,1e-04,0.2
9437,00001B8B,1e-02,0.1
9438,00000449,1e-02,1.5
9439,000089DD,1e-06,0.5
9440,00000F7C,1e-02,0.5
9441,00007356,1e-05,0.3
9442,000028C2,1e-03,1.0
9443,00000A21,1e-02,1.0
9444,0000234D,1e-03,1.5
9445,000060BC,1e-05,2.0
9446,00001FF8,1e-03,2.0
9447,00009083,1e-06,0.4
9448,00008068,1e-06,2.0
9449,00007524,1e-05,0.3
9450,00003C96,1e-03,0.1
9451,00005594,1e-04,0.3
9452,0000673B,1e-05,1.0
9453,00004183,1e-04,2.0
9454,000023D3,1e-03,1.5
9455,00002FF0,1e-03,0.4
9456,00004ACF,1e-04,0.5
9457,00005B92,1e-04,0.1
9458,000094FA,1e-06,0.2
9459,00005404,1e-04,0.3
9460,0000512A,1e-04,0.4
9461,00003298,1e-03,0.4
9462,00004338,1e-04,1.5
9463,00002E9B,1e-03,0.5
9464,000046F7,1e-04,1.0
9465,0000660A,1e-05,1.0
9466,0000072D,1e-02,1.5
9467,00004CAA,1e-04,0.5
9468,00006271,1e-05,1.5
9469,000045A8,1e-04,1.5
9470,00002B63,1e-03,0.5
9471,0000372F,1e-03,0.2
9472,00005CE7,1e-04,0.1
9473,00000832,1e-02,1.0
9474,000095FB,1e-06,0.2
9475,000096C9,1e-06,0.2
9476,00002CF2,1e-03,0.5
9477,00002EB9,1e-03,0.5
9478,00002B24,1e-03,0.5
9479,00009071,1e-06,0.4
9480,00003972,1e-03,0.2
9481,000026C0,1e-03,1.5
9482,00002209,1e-03,2.0
9483,000025EB,1e-03,1.5
9484,0000960E,1e-06,0.2
9485,00008B38,1e-06,0.5
9486,00001517,1e-02,0.3
9487,000026ED,1e-03,1.5
9488,0000721C,1e-05,0.3
9489,00008221,1e-06,1.5
9490,00002C9C,1e-03,0.5
9491,000002ED,1e-02,2.0
9492,00004B7F,1e-04,0.5
9493,000015D3,1e-02,0.3
9494,00006A10,1e-05,0.5
9495,00004E13,1e-04,0.5
9496,0000313F,1e-03,0.4
9497,00001062,1e-02,0.4
9498,00008355,1e-06,1.5
9499,00007E90,1e-06,2.0
9500,00002820,1e-03,1.0
9501,0000550B,1e-04,0.3
9502,00009098,1e-06,0.3
9503,00007919,1e-05,0.1
9504,0000043D,1e-02,1.5
9505,00005715,1e-04,0.2
9506,00007541,1e-05,0.2
9507,000056C5,1e-04,0.2
9508,00008FB7,1e-06,0.4
9509,00006F19,1e-05,0.4
9510,00006FBB,1e-05,0.4
9511,00007B43,1e-05,0.1
9512,000047A9,1e-04,1.0
9513,00001D4C,1e-02,0.1
9514,00000D85,1e-02,0.5
9515,000084E6,1e-06,1.0
9516,000087BB,1e-06,1.0
9517,000092F5,1e-06,0.3
9518,0000223E,1e-03,2.0
9519,000073CC,1e-05,0.3
9520,00008FA0,1e-06,0.4
9521,00004138,1e-04,2.0
9522,00004096,1e-04,2.0
9523,0000867F,1e-06,1.0
9524,00003381,1e-03,0.3
9525,00003C13,1e-03,0.1
9526,00005A2C,1e-04,0.1
9527,00000279,1e-02,2.0
9528,0000983B,1e-06,0.2
9529,00000C25,1e-02,0.5
9530,0000462F,1e-04,1.5
9531,00000602,1e-02,1.5
9532,000004E4,1e-02,1.5
9533,0000493B,1e-04,1.0
9534,000015C2,1e-02,0.3
9535,0000081F,1e-02,1.0
9536,00004A92,1e-04,0.5
9537,00005F06,1e-05,2.0
9538,000064DC,1e-05,1.5
9539,00004AF1,1e-04,0.5
9540,000022A4,1e-03,2.0
9541,000006C2,1e-02,1.5
9542,00006627,1e-05,1.0
9543,0000469D,1e-04,1.0
9544,000050AE,1e-04,0.4
9545,00004E7D,1e-04,0.4
9546,00000990,1e-02,1.0
9547,00009B2D,1e-06,0.1
9548,00006244,1e-05,1.5
9549,00004966,1e-04,1.0
9550,0000369B,1e-03,0.3
9551,000040FC,1e-04,2.0
9552,00001101,1e-02,0.4
9553,00004809,1e-04,1.0
9554,00000A60,1e-02,1.0
9555,00006B0B,1e-05,0.5
9556,00000C40,1e-02,0.5
9557,00009797,1e-06,0.2
9558,00001050,1e-02,0.4
9559,00004319,1e-04,1.5
9560,00007B98,1e-05,0.1
9561,00003D46,1e-03,0.1
9562,00001B10,1e-02,0.2
9563,00009A06,1e-06,0.1
9564,000000A4,1e-02,2.0
9565,00005008,1e-04,0.4
9566,000091C6,1e-06,0.3
9567,000017C0,1e-02,0.2
9568,0000124C,1e-02,0.4
9569,0000150F,1e-02,0.3
9570,00001548,1e-02,0.3
9571,0000998E,1e-06,0.1
9572,00003C48,1e-03,0.1
9573,0000121B,1e-02,0.4
9574,00004E01,1e-04,0.5
9575,0000224D,1e-03,2.0
9576,00000DFC,1e-02,0.5
9577,00001705,1e-02,0.3
9578,00006552,1e-05,1.5
9579,00001453,1e-02,0.3
9580,00004C29,1e-04,0.5
9581,0000477B,1e-04,1.0
9582,00005FCA,1e-05,2.0
9583,00008E79,1e-06,0.4
9584,0000109D,1e-02,0.4
9585,00006B9D,1e-05,0.5
9586,0000185C,1e-02,0.2
9587,00004F42,1e-04,0.4
9588,000048C4,1e-04,1.0
9589,00004D4D,1e-04,0.5
9590,000045FF,1e-04,1.5
9591,00005AE8,1e-04,0.1
9592,000080C0,1e-06,2.0
9593,000008AD,1e-02,1.0
9594,000021C7,1e-03,2.0
9595,0000201F,1e-03,2.0
9596,00007957,1e-05,0.1
9597,00003CAB,1e-03,0.1
9598,00002898,1e-03,1.0
9599,00006949,1e-05,1.0
9600,0000419F,1e-04,2.0
9601,00002A80,1e-03,1.0
9602,00001CD6,1e-02,0.1
9603,00004E96,1e-04,0.4
9604,000095D0,1e-06,0.2
9605,00000304,1e-02,2.0
9606,00007196,1e-05,0.3
9607,00007D83,1e-06,2.0
9608,000014B8,1e-02,0.3
9609,000060F3,1e-05,2.0
9610,000033D6,1e-03,0.3
9611,000014C6,1e-02,0.3
9612,000084D2,1e-06,1.0
9613,00003C01,1e-03,0.1
9614,00006A1F,1e-05,0.5
9615,00005BB3,1e-04,0.1
9616,00009569,1e-06,0.2
9617,000029C1,1e-03,1.0
9618,0000040D,1e-02,1.5
9619,00000F97,1e-02,0.5
9620,0000181B,1e-02,0.2
9621,00006F26,1e-05,0.4
9622,000008A6,1e-02,1.0
9623,00008FDF,1e-06,0.4
9624,00006A06,1e-05,0.5
9625,000062A5,1e-05,1.5
9626,00003ACA,1e-03,0.1
9627,00003973,1e-03,0.2
9628,000071D1,1e-05,0.3
9629,00003130,1e-03,0.4
9630,00001150,1e-02,0.4
9631,000026E1,1e-03,1.5
9632,0000799B,1e-05,0.1
9633,00004C36,1e-04,0.5
9634,00001BBE,1e-02,0.1
9635,000016E0,1e-02,0.3
9636,0000934E,1e-06,0.3
9637,000069CC,1e-05,0.5
9638,000059D4,1e-04,0.2
9639,000043C6,1e-04,1.5
9640,00009A32,1e-06,0.1
9641,00007F39,1e-06,2.0
9642,0000517F,1e-04,0.4
9643,000056F4,1e-04,0.2
9644,00002759,1e-03,1.0
9645,00008EC0,1e-06,0.4
9646,000042DA,1e-04,1.5
9647,00003200,1e-03,0.4
9648,000047D5,1e-04,1.0
9649,00002551,1e-03,1.5
9650,00008923,1e-06,0.5
9651,0000274A,1e-03,1.0
9652,00007A8A,1e-05,0.1
9653,00007418,1e-05,0.3
9654,00009A65,1e-06,0.1
9655,0000931E,1e-06,0.3
9656,00008754,1e-06,1.0
9657,00008932,1e-06,0.5
9658,0000795D,1e-05,0.1
9659,00005118,1e-04,0.4
9660,0000563E,1e-04,0.2
9661,00007B6A,1e-05,0.1
9662,00002BD5,1e-03,0.5
9663,00002D01,1e-03,0.5
9664,0000261E,1e-03,1.5
9665,00001820,1e-02,0.2
9666,00002B2C,1e-03,0.5
9667,00000159,1e-02,2.0
9668,000044CB,1e-04,1.5
9669,00006C7A,1e-05,0.5
9670,00003148,1e-03,0.4
9671,00008139,1e-06,1.5
9672,000002D0,1e-02,2.0
9673,00001A26,1e-02,0.2
9674,00004808,1e-04,1.0
9675,00008E26,1e-06,0.4
9676,00005D76,1e-04,0.1
9677,000041C0,1e-04,2.0
9678,0000241F,1e-03,1.5
9679,000055AC,1e-04,0.3
9680,0000821D,1e-06,1.5
9681,000061B1,1e-05,1.5
9682,00005BB5,1e-04,0.1
9683,00002092,1e-03,2.0
9684,0000232D,1e-03,1.5
9685,00000F20,1e-02,0.5
9686,00000377,1e-02,2.0
9687,00004C1D,1e-04,0.5
9688,00007414,1e-05,0.3
9689,00001146,1e-02,0.4
9690,00000F28,1e-02,0.5
9691,00003842,1e-03,0.2
9692,00008DE8,1e-06,0.4
9693,0000957A,1e-06,0.2
9694,00001B7E,1e-02,0.1
9695,00003CFA,1e-03,0.1
9696,00006F2C,1e-05,0.4
9697,00007DF0,1e-06,2.0
9698,000030C5,1e-03,0.4
9699,00009371,1e-06,0.3
9700,00008EED,1e-06,0.4
9701,00008E8C,1e-06,0.4
9702,000082D5,1e-06,1.5
9703,00004C53,1e-04,0.5
9704,00006C65,1e-05,0.5
9705,0000431F,1e-04,1.5
9706,00008374,1e-06,1.5
9707,00003DB9,1e-03,0.1
9708,00007623,1e-05,0.2
9709,000021F6,1e-03,2.0
9710,00000866,1e-02,1.0
9711,00006334,1e-05,1.5
9712,000093F5,1e-06,0.3
9713,00005AAD,1e-04,0.1
9714,000016F7,1e-02,0.3
9715,00002837,1e-03,1.0
9716,000023D6,1e-03,1.5
9717,00005644,1e-04,0.2
9718,000039CC,1e-03,0.2
9719,00005D3F,1e-04,0.1
9720,00007904,1e-05,0.2
9721,0000087F,1e-02,1.0
9722,0000274C,1e-03,1.0
9723,000056F8,1e-04,0.2
9724,00007407,1e-05,0.3
9725,000046EA,1e-04,1.0
9726,000010A7,1e-02,0.4
9727,000020FF,1e-03,2.0
9728,00004F1A,1e-04,0.4
9729,00001AD6,1e-02,0.2
9730,00005648,1e-04,0.2
9731,000080FF,1e-06,1.5
9732,00005D75,1e-04,0.1
9733,00009B4C,1e-06,0.1
9734,000077F0,1e-05,0.2
9735,000043EE,1e-04,1.5
9736,000035B1,1e-03,0.3
9737,00000767,1e-02,1.5
9738,00004887,1e-04,1.0
