"","index","birth_rate_end_mean"
"169","000000A8","9.981771761313"
"170","000000A9","9.962243746389"
"171","000000AA","10"
"172","000000AB","9.928904130078"
"173","000000AC","9.994041478374"
"174","000000AD","9.847702260249"
"175","000000AE","9.64835759321"
"176","000000AF","9.936521034876"
"177","000000B0","10"
"178","000000B1","9.918437608509"
"179","000000B2","10"
"180","000000B3","9.99790650802"
"181","000000B4","9.69738052812599"
"182","000000B5","9.945032877894"
"183","000000B6","10"
"184","000000B7","10"
"185","000000B8","9.825833569313"
"186","000000B9","9.710237851154"
"187","000000BA","9.996546019368"
"188","000000BB","10"
"189","000000BC","9.9724140031"
"190","000000BD","9.912586286607"
"191","000000BE","9.882720030643"
"192","000000BF","9.570482035029"
"193","000000C0","9.99998006641"
"194","000000C1","9.99858298963"
"195","000000C2","10"
"196","000000C3","10"
"197","000000C4","10"
"198","000000C5","9.955931221615"
"199","000000C6","9.405728442781"
"200","000000C7","10"
"201","000000C8","9.53909539574"
"202","000000C9","9.854306194708"
"203","000000CA","9.673084827242"
"204","000000CB","9.601887189783"
"205","000000CC","10"
"206","000000CD","10"
"207","000000CE","9.633807917597"
"208","000000CF","9.888572517735"
"209","000000D0","9.601221937463"
"210","000000D1","10"
"211","000000D2","9.887106679451"
"212","000000D3","9.360544578491"
"213","000000D4","9.99920291555"
"214","000000D5","9.471080854924"
"215","000000D6","9.74949656644899"
"216","000000D7","9.999978648098"
"217","000000D8","9.973773209386"
"218","000000D9","9.956031892573"
"219","000000DA","9.50413715255299"
"220","000000DB","10"
"221","000000DC","10"
"222","000000DD","9.838305515451"
"223","000000DE","9.988130787492"
"224","000000DF","9.36939544398101"
"225","000000E0","9.609907937978"
"226","000000E1","9.802648605301"
"227","000000E2","9.61512848169399"
"228","000000E3","9.827206580666"
"229","000000E4","10"
"230","000000E5","9.899162687541"
"231","000000E6","9.99982660336"
"232","000000E7","9.782957743357"
"233","000000E8","9.959570430928"
"234","000000E9","9.47633999399699"
"235","000000EA","10"
"236","000000EB","9.37954585912"
"237","000000EC","10"
"238","000000ED","10"
"239","000000EE","9.736285918029"
"240","000000EF","9.83100159636"
"241","000000F0","9.702710959293"
"242","000000F1","9.831860588326"
"243","000000F2","9.275405"
"244","000000F3","9.943420825673"
"245","000000F4","9.860625173587"
"246","000000F5","10"
"247","000000F6","9.790207078602"
"248","000000F7","9.926400632113"
"249","000000F8","9.615187373627"
"250","000000F9","9.95294360601"
"251","000000FA","9.43528715572401"
"252","000000FB","9.556253246858"
"253","000000FC","9.935418070085"
"254","000000FD","10"
"255","000000FE","9.38322631302"
"256","000000FF","9.479103159349"
"257","00000100","10"
"258","00000101","10"
"259","00000102","9.57878935157001"
"260","00000103","9.731056724622"
"261","00000104","9.955344415926"
"262","00000105","9.817425210765"
"263","00000106","10"
