,index,birth_rate_end_mean
355,00000162a,6.358021525
356,00000163a,6.143494193
357,00000164a,6.586450821
358,00000165a,6.661080516
359,00000166a,6.287451973
360,00000167a,5.916600592
361,00000168a,5.96016021
362,00000169a,5.762029841
363,0000016Aa,6.61464753
364,0000016Ba,6.489146121
365,0000016Ca,6.809407328
366,0000016Da,6.3650463
367,0000016Ea,6.0189487
368,0000016Fa,7.334733637
369,00000170a,5.812303743
370,00000171a,5.656946957
371,00000172a,7.007197486
372,00000173a,7.0331873
373,00000174a,6.932188259
374,00000175a,6.986731571
375,00000176a,5.862470892
376,00000177a,5.660301261
377,00000178a,6.136514041
378,00000179a,6.347868768
379,0000017Aa,5.296586183
380,0000017Ba,5.848087148
381,0000017Ca,5.694984191
382,0000017Da,6.924324844
383,0000017Ea,5.518454704
384,0000017Fa,6.065276565
385,00000180a,5.978914921
386,00000181a,6.740165561
387,00000182a,5.843154356
388,00000183a,6.101338555
389,00000184a,7.221105677
390,00000185a,5.556211314
391,00000186a,5.760295914
392,00000187a,5.173291052
393,00000188a,6.166129682
394,00000189a,6.303747891
395,0000018Aa,6.607416885
396,0000018Ba,5.914054638
397,0000018Ca,5.980934403
398,0000018Da,6.924735237
399,0000018Ea,5.85807002
400,0000018Fa,6.070578949
401,00000190a,6.894531811
402,00000191a,6.928219733
403,00000192a,6.358455588
404,00000193a,5.942536318
405,00000194a,7.529178517
406,00000195a,6.074605615
407,00000196a,6.565975025
408,00000197a,5.144353218
409,00000198a,5.804877358
410,00000199a,7.128994057
411,0000019Aa,6.431646467
412,0000019Ba,5.488643157
413,0000019Ca,6.632299252
414,0000019Da,7.105414428
415,0000019Ea,6.61640155
416,0000019Fa,5.892089207
417,000001A0a,6.147807272
418,000001A1a,6.462819581
419,000001A2a,5.93873323
420,000001A3a,5.573484491
421,000001A4a,6.577066992
422,000001A5a,7.133516575
423,000001A6a,6.532171632
424,000001A7a,6.389908086
425,000001A8a,7.24966413
426,000001A9a,7.041658483
427,000001AAa,5.924953823
